,ge,tc,tl,ln,dn
1309,1309,0.05499999999999999,0.16399999999999998,99.0,99.0
1310,1310,0.05299999999999999,0.16700000000000004,99.0,99.0
1311,1311,0.05199999999999999,0.158,99.0,99.0
1312,1312,0.048,0.146,99.0,99.0
1313,1313,0.052000000000000005,0.151,99.0,99.0
1314,1314,0.05199999999999999,0.158,99.0,99.0
1315,1315,0.051,0.16400000000000003,99.0,99.0
1316,1316,0.05600000000000001,0.16400000000000003,99.0,99.0
1317,1317,0.053000000000000005,0.15200000000000002,99.0,99.0
1318,1318,0.053,0.156,99.0,99.0
1319,1319,0.044,0.148,99.0,99.0
1320,1320,0.052000000000000005,0.143,99.0,99.0
1321,1321,0.061,0.147,99.0,99.0
1322,1322,0.053,0.15,99.0,99.0
1323,1323,0.055999999999999994,0.154,99.0,99.0
1324,1324,0.06199999999999999,0.16700000000000004,99.0,99.0
1325,1325,0.06199999999999999,0.17200000000000004,99.0,99.0
1326,1326,0.06699999999999999,0.18,99.0,99.0
1327,1327,0.066,0.168,99.0,99.0
1328,1328,0.06999999999999998,0.17500000000000004,99.0,99.0
1329,1329,0.07399999999999998,0.18799999999999997,99.0,99.0
1330,1330,0.072,0.19800000000000004,99.0,99.0
1331,1331,0.06699999999999999,0.19699999999999998,99.0,99.0
1332,1332,0.06799999999999999,0.19799999999999998,99.0,99.0
1333,1333,0.07399999999999998,0.19300000000000003,99.0,99.0
1334,1334,0.07999999999999999,0.18899999999999997,99.0,99.0
1335,1335,0.08299999999999999,0.18900000000000003,99.0,99.0
1336,1336,0.07999999999999999,0.18800000000000006,99.0,99.0
1337,1337,0.08399999999999999,0.18900000000000003,99.0,99.0
1338,1338,0.07899999999999997,0.18900000000000006,99.0,99.0
1339,1339,0.08399999999999999,0.191,99.0,99.0
1340,1340,0.08199999999999999,0.184,99.0,99.0
1341,1341,0.07599999999999998,0.17900000000000002,99.0,99.0
1342,1342,0.07299999999999998,0.17800000000000002,99.0,99.0
1343,1343,0.07199999999999998,0.17099999999999999,99.0,99.0
1344,1344,0.06799999999999999,0.17300000000000001,99.0,99.0
1345,1345,0.07199999999999998,0.17900000000000002,99.0,99.0
1346,1346,0.06799999999999998,0.17600000000000005,99.0,99.0
1347,1347,0.07199999999999998,0.17300000000000004,99.0,99.0
1348,1348,0.072,0.17,99.0,99.0
1349,1349,0.06999999999999998,0.165,99.0,99.0
1350,1350,0.071,0.172,99.0,99.0
1351,1351,0.07699999999999997,0.177,99.0,99.0
1352,1352,0.08399999999999999,0.16699999999999998,99.0,99.0
1353,1353,0.08199999999999998,0.16799999999999998,99.0,99.0
1354,1354,0.08099999999999997,0.158,99.0,99.0
1355,1355,0.08099999999999997,0.14800000000000002,99.0,99.0
1356,1356,0.07799999999999999,0.149,99.0,99.0
1357,1357,0.07199999999999998,0.153,99.0,99.0
1358,1358,0.071,0.153,99.0,99.0
1359,1359,0.06799999999999999,0.158,99.0,99.0
1360,1360,0.06999999999999998,0.165,99.0,99.0
1361,1361,0.068,0.171,99.0,99.0
1362,1362,0.063,0.17200000000000007,99.0,99.0
1363,1363,0.051,0.17500000000000004,99.0,99.0
1364,1364,0.048,0.17,99.0,99.0
1365,1365,0.05,0.15999999999999998,99.0,99.0
1366,1366,0.041999999999999996,0.165,99.0,99.0
1367,1367,0.04699999999999999,0.162,99.0,99.0
1368,1368,0.044,0.15,99.0,99.0
1369,1369,0.045,0.156,99.0,99.0
1370,1370,0.043,0.161,99.0,99.0
1371,1371,0.040999999999999995,0.15199999999999997,99.0,99.0
1372,1372,0.041999999999999996,0.158,99.0,99.0
1373,1373,0.039,0.168,99.0,99.0
1374,1374,0.04,0.15199999999999997,99.0,99.0
1375,1375,0.041999999999999996,0.152,99.0,99.0
1376,1376,0.03900000000000001,0.161,99.0,99.0
1377,1377,0.04299999999999999,0.165,99.0,99.0
1378,1378,0.036000000000000004,0.168,99.0,99.0
1379,1379,0.040999999999999995,0.17400000000000002,99.0,99.0
1380,1380,0.04499999999999999,0.17400000000000002,99.0,99.0
1381,1381,0.04699999999999999,0.17400000000000002,99.0,99.0
1382,1382,0.045,0.179,99.0,99.0
1383,1383,0.04799999999999999,0.18600000000000003,99.0,99.0
1384,1384,0.054000000000000006,0.18900000000000003,99.0,99.0
1385,1385,0.056999999999999995,0.18600000000000003,99.0,99.0
1386,1386,0.05399999999999999,0.18900000000000006,99.0,99.0
1387,1387,0.061,0.20500000000000004,99.0,99.0
1388,1388,0.05499999999999999,0.20500000000000004,99.0,99.0
1389,1389,0.059999999999999984,0.20400000000000001,99.0,99.0
1390,1390,0.055999999999999994,0.21200000000000002,99.0,99.0
1391,1391,0.06,0.21600000000000005,99.0,99.0
1392,1392,0.066,0.21400000000000002,99.0,99.0
1393,1393,0.062,0.23200000000000004,99.0,99.0
1394,1394,0.062,0.22800000000000004,99.0,99.0
1395,1395,0.061,0.234,99.0,99.0
1396,1396,0.062,0.24,99.0,99.0
1397,1397,0.072,0.22800000000000004,99.0,99.0
1398,1398,0.06899999999999999,0.235,99.0,99.0
1399,1399,0.06499999999999999,0.23200000000000004,99.0,99.0
1400,1400,0.08,0.23300000000000007,99.0,99.0
1401,1401,0.07999999999999999,0.24000000000000005,99.0,99.0
1402,1402,0.091,0.24200000000000002,99.0,99.0
1403,1403,0.083,0.24500000000000002,99.0,99.0
1404,1404,0.095,0.25000000000000006,99.0,99.0
1405,1405,0.09100000000000001,0.24300000000000005,99.0,99.0
1406,1406,0.107,0.231,99.0,99.0
1407,1407,0.09699999999999998,0.23700000000000002,99.0,99.0
1408,1408,0.099,0.23600000000000002,99.0,99.0
1409,1409,0.111,0.23800000000000002,99.0,99.0
1410,1410,0.113,0.23800000000000002,99.0,99.0
1411,1411,0.111,0.24100000000000005,99.0,99.0
1412,1412,0.125,0.243,99.0,99.0
1413,1413,0.145,0.24200000000000002,99.0,99.0
1414,1414,0.13099999999999998,0.24600000000000002,99.0,99.0
1415,1415,0.107,0.23700000000000002,99.0,99.0
1416,1416,0.122,0.23600000000000002,99.0,99.0
1417,1417,0.13300000000000003,0.23,99.0,99.0
1418,1418,0.11600000000000002,0.23600000000000004,99.0,99.0
1419,1419,0.11900000000000002,0.23700000000000007,99.0,99.0
1420,1420,0.115,0.23700000000000002,99.0,99.0
1421,1421,0.11599999999999999,0.24100000000000005,99.0,99.0
1422,1422,0.117,0.235,99.0,99.0
1423,1423,0.11800000000000002,0.225,99.0,99.0
1424,1424,0.13,0.225,99.0,99.0
1425,1425,0.13700000000000004,0.21500000000000002,99.0,99.0
1426,1426,0.13100000000000003,0.22000000000000003,99.0,99.0
1427,1427,0.12300000000000003,0.22800000000000004,99.0,99.0
1428,1428,0.10800000000000001,0.23100000000000004,99.0,99.0
1429,1429,0.094,0.23300000000000004,99.0,99.0
1430,1430,0.102,0.22300000000000003,99.0,99.0
1431,1431,0.102,0.21400000000000005,99.0,99.0
1432,1432,0.105,0.22700000000000004,99.0,99.0
1433,1433,0.099,0.215,99.0,99.0
1434,1434,0.09900000000000002,0.226,99.0,99.0
1435,1435,0.09700000000000002,0.22700000000000004,99.0,99.0
1436,1436,0.10600000000000001,0.22400000000000003,99.0,99.0
1437,1437,0.10300000000000001,0.231,99.0,99.0
1438,1438,0.10099999999999999,0.22200000000000003,99.0,99.0
1439,1439,0.102,0.20200000000000007,99.0,99.0
1440,1440,0.095,0.20700000000000007,99.0,99.0
1441,1441,0.08,0.199,99.0,99.0
1442,1442,0.09,0.20200000000000004,99.0,99.0
1443,1443,0.114,0.20800000000000005,99.0,99.0
1444,1444,0.105,0.20000000000000004,99.0,99.0
1445,1445,0.11900000000000002,0.21300000000000005,99.0,99.0
1446,1446,0.126,0.20800000000000005,99.0,99.0
1447,1447,0.14200000000000002,0.18600000000000008,99.0,99.0
1448,1448,0.14900000000000002,0.18400000000000002,99.0,99.0
1449,1449,0.15200000000000005,0.20000000000000004,99.0,99.0
1450,1450,0.14000000000000004,0.20800000000000005,99.0,99.0
1451,1451,0.14200000000000002,0.21300000000000005,99.0,99.0
1452,1452,0.13400000000000004,0.21300000000000005,99.0,99.0
1453,1453,0.10800000000000003,0.22700000000000006,99.0,99.0
1454,1454,0.09500000000000001,0.24100000000000005,99.0,99.0
1455,1455,0.075,0.23900000000000005,99.0,99.0
1456,1456,0.08,0.23600000000000004,99.0,99.0
1457,1457,0.07799999999999999,0.22700000000000006,99.0,99.0
1458,1458,0.086,0.23300000000000004,99.0,99.0
1459,1459,0.08500000000000002,0.22000000000000003,99.0,99.0
1460,1460,0.09200000000000003,0.21500000000000002,99.0,99.0
1461,1461,0.08600000000000002,0.22300000000000003,99.0,99.0
1462,1462,0.08100000000000002,0.2280000000000001,99.0,99.0
1463,1463,0.08900000000000001,0.23800000000000004,99.0,99.0
1464,1464,0.08900000000000002,0.24400000000000002,99.0,99.0
1465,1465,0.08200000000000002,0.23000000000000007,99.0,99.0
1466,1466,0.09900000000000003,0.24500000000000008,99.0,99.0
1467,1467,0.079,0.245,99.0,99.0
1468,1468,0.083,0.25,99.0,99.0
1469,1469,0.075,0.26500000000000007,99.0,99.0
1470,1470,0.067,0.267,99.0,99.0
1471,1471,0.069,0.27,99.0,99.0
1472,1472,0.07800000000000001,0.27099999999999996,99.0,99.0
1473,1473,0.073,0.26600000000000007,99.0,99.0
1474,1474,0.073,0.264,99.0,99.0
1475,1475,0.069,0.267,99.0,99.0
1476,1476,0.05800000000000001,0.28200000000000003,99.0,99.0
1477,1477,0.05600000000000001,0.28200000000000003,99.0,99.0
1478,1478,0.045,0.3,99.0,99.0
1479,1479,0.055,0.31100000000000005,99.0,99.0
1480,1480,0.065,0.311,99.0,99.0
1481,1481,0.040999999999999995,0.302,99.0,99.0
1482,1482,0.03900000000000001,0.318,99.0,99.0
1483,1483,0.038,0.309,99.0,99.0
1484,1484,0.03900000000000001,0.324,99.0,99.0
1485,1485,0.03900000000000001,0.3449999999999999,99.0,99.0
1486,1486,0.038000000000000006,0.349,99.0,99.0
1487,1487,0.039,0.34700000000000003,99.0,99.0
1488,1488,0.039999999999999994,0.36199999999999993,99.0,99.0
1489,1489,0.038000000000000006,0.34099999999999997,99.0,99.0
1490,1490,0.042,0.33000000000000007,99.0,99.0
1491,1491,0.033,0.3239999999999999,99.0,99.0
1492,1492,0.030000000000000006,0.324,99.0,99.0
1493,1493,0.032,0.34299999999999997,99.0,99.0
1494,1494,0.04,0.332,99.0,99.0
1495,1495,0.055999999999999994,0.32099999999999995,99.0,99.0
1496,1496,0.04299999999999999,0.31500000000000006,99.0,99.0
1497,1497,0.04799999999999999,0.313,99.0,99.0
1498,1498,0.04799999999999999,0.317,99.0,99.0
1499,1499,0.046,0.316,99.0,99.0
1500,1500,0.05,0.31200000000000006,99.0,99.0
1501,1501,0.048999999999999995,0.309,99.0,99.0
1502,1502,0.05199999999999999,0.31199999999999994,99.0,99.0
1503,1503,0.05199999999999999,0.315,99.0,99.0
1504,1504,0.04699999999999999,0.31999999999999995,99.0,99.0
1505,1505,0.044000000000000004,0.32699999999999996,99.0,99.0
1506,1506,0.042,0.32699999999999996,99.0,99.0
1507,1507,0.045,0.32599999999999996,99.0,99.0
1508,1508,0.04,0.3299999999999999,99.0,99.0
1509,1509,0.034,0.318,99.0,99.0
1510,1510,0.036,0.32299999999999995,99.0,99.0
1511,1511,0.034,0.34499999999999986,99.0,99.0
1512,1512,0.035,0.34599999999999986,99.0,99.0
1513,1513,0.037000000000000005,0.34399999999999986,99.0,99.0
1514,1514,0.036000000000000004,0.3479999999999999,99.0,99.0
1515,1515,0.034,0.3389999999999999,99.0,99.0
1516,1516,0.033,0.34499999999999986,99.0,99.0
1517,1517,0.03400000000000001,0.3369999999999999,99.0,99.0
1518,1518,0.032,0.3509999999999999,99.0,99.0
1519,1519,0.033,0.32699999999999996,99.0,99.0
1520,1520,0.03,0.326,99.0,99.0
1521,1521,0.028000000000000004,0.32899999999999996,99.0,99.0
1522,1522,0.026000000000000002,0.33099999999999985,99.0,99.0
1523,1523,0.031,0.32799999999999996,99.0,99.0
1524,1524,0.034,0.3349999999999999,99.0,99.0
1525,1525,0.032,0.32699999999999996,99.0,99.0
1526,1526,0.033,0.31800000000000006,99.0,99.0
1527,1527,0.037000000000000005,0.30700000000000005,99.0,99.0
1528,1528,0.031000000000000007,0.311,99.0,99.0
1529,1529,0.030000000000000006,0.301,99.0,99.0
1530,1530,0.036000000000000004,0.29100000000000004,99.0,99.0
1531,1531,0.038,0.281,99.0,99.0
1532,1532,0.041999999999999996,0.27699999999999997,99.0,99.0
1533,1533,0.045,0.28,99.0,99.0
1534,1534,0.048999999999999995,0.27599999999999997,99.0,99.0
1535,1535,0.05399999999999999,0.259,99.0,99.0
1536,1536,0.04799999999999999,0.261,99.0,99.0
1537,1537,0.041999999999999996,0.258,99.0,99.0
1538,1538,0.040999999999999995,0.256,99.0,99.0
1539,1539,0.040999999999999995,0.24100000000000005,99.0,99.0
1540,1540,0.04799999999999999,0.24900000000000003,99.0,99.0
1541,1541,0.05299999999999999,0.261,99.0,99.0
1542,1542,0.044999999999999984,0.257,99.0,99.0
1543,1543,0.04299999999999999,0.257,99.0,99.0
1544,1544,0.05,0.252,99.0,99.0
1545,1545,0.046,0.264,99.0,99.0
1546,1546,0.034,0.265,99.0,99.0
1547,1547,0.032,0.274,99.0,99.0
1548,1548,0.028000000000000004,0.278,99.0,99.0
1549,1549,0.028999999999999998,0.28,99.0,99.0
1550,1550,0.029000000000000005,0.2790000000000001,99.0,99.0
1551,1551,0.034,0.28400000000000003,99.0,99.0
1552,1552,0.038000000000000006,0.28800000000000003,99.0,99.0
1553,1553,0.040999999999999995,0.279,99.0,99.0
1554,1554,0.036000000000000004,0.2820000000000001,99.0,99.0
1555,1555,0.031,0.29200000000000004,99.0,99.0
1556,1556,0.032,0.294,99.0,99.0
1557,1557,0.035,0.298,99.0,99.0
1558,1558,0.036000000000000004,0.312,99.0,99.0
1559,1559,0.032,0.32099999999999995,99.0,99.0
1560,1560,0.033,0.321,99.0,99.0
1561,1561,0.031000000000000007,0.3239999999999999,99.0,99.0
1562,1562,0.030000000000000006,0.325,99.0,99.0
1563,1563,0.032,0.32299999999999995,99.0,99.0
1564,1564,0.032,0.326,99.0,99.0
1565,1565,0.034,0.33099999999999996,99.0,99.0
1566,1566,0.03300000000000001,0.32699999999999996,99.0,99.0
1567,1567,0.029000000000000005,0.3239999999999999,99.0,99.0
1568,1568,0.035,0.32599999999999996,99.0,99.0
1569,1569,0.037000000000000005,0.31799999999999995,99.0,99.0
1570,1570,0.035,0.324,99.0,99.0
1571,1571,0.034,0.33299999999999996,99.0,99.0
1572,1572,0.033,0.326,99.0,99.0
1573,1573,0.03,0.32599999999999996,99.0,99.0
1574,1574,0.032,0.32199999999999995,99.0,99.0
1575,1575,0.038000000000000006,0.32099999999999995,99.0,99.0
1576,1576,0.044,0.31499999999999995,99.0,99.0
1577,1577,0.05499999999999999,0.317,99.0,99.0
1578,1578,0.05299999999999999,0.31000000000000005,99.0,99.0
1579,1579,0.05899999999999998,0.29800000000000004,99.0,99.0
1580,1580,0.06299999999999999,0.29500000000000004,99.0,99.0
1581,1581,0.06499999999999999,0.289,99.0,99.0
1582,1582,0.06499999999999999,0.28400000000000003,99.0,99.0
1583,1583,0.06699999999999999,0.28700000000000003,99.0,99.0
1584,1584,0.06699999999999998,0.29700000000000004,99.0,99.0
1585,1585,0.06399999999999999,0.29800000000000004,99.0,99.0
1586,1586,0.061999999999999986,0.29700000000000004,99.0,99.0
1587,1587,0.06699999999999999,0.29000000000000004,99.0,99.0
1588,1588,0.07199999999999998,0.29800000000000004,99.0,99.0
1589,1589,0.07499999999999998,0.317,99.0,99.0
1590,1590,0.073,0.311,99.0,99.0
1591,1591,0.07999999999999999,0.32599999999999996,99.0,99.0
1592,1592,0.08299999999999999,0.33499999999999985,99.0,99.0
1593,1593,0.08299999999999999,0.33499999999999985,99.0,99.0
1594,1594,0.077,0.33699999999999997,99.0,99.0
1595,1595,0.071,0.3299999999999999,99.0,99.0
1596,1596,0.06999999999999999,0.33199999999999996,99.0,99.0
1597,1597,0.07,0.3299999999999999,99.0,99.0
1598,1598,0.05499999999999998,0.34099999999999986,99.0,99.0
1599,1599,0.05299999999999999,0.34499999999999986,99.0,99.0
1600,1600,0.05999999999999999,0.34199999999999986,99.0,99.0
1601,1601,0.05999999999999999,0.34199999999999997,99.0,99.0
1602,1602,0.06199999999999999,0.33899999999999986,99.0,99.0
1603,1603,0.055,0.3429999999999999,99.0,99.0
1604,1604,0.056999999999999995,0.34499999999999986,99.0,99.0
1605,1605,0.05299999999999999,0.35199999999999987,99.0,99.0
1606,1606,0.053000000000000005,0.348,99.0,99.0
1607,1607,0.053999999999999986,0.3479999999999999,99.0,99.0
1608,1608,0.06499999999999999,0.34699999999999986,99.0,99.0
1609,1609,0.07399999999999998,0.3529999999999999,99.0,99.0
1610,1610,0.076,0.3529999999999999,99.0,99.0
1611,1611,0.079,0.3549999999999999,99.0,99.0
1612,1612,0.08299999999999999,0.35199999999999987,99.0,99.0
1613,1613,0.09,0.35099999999999987,99.0,99.0
1614,1614,0.09499999999999999,0.34699999999999986,99.0,99.0
1615,1615,0.09399999999999997,0.3559999999999999,99.0,99.0
1616,1616,0.08699999999999998,0.35099999999999987,99.0,99.0
1617,1617,0.08399999999999999,0.347,99.0,99.0
1618,1618,0.087,0.3459999999999999,99.0,99.0
1619,1619,0.094,0.3499999999999999,99.0,99.0
1620,1620,0.09799999999999999,0.34499999999999986,99.0,99.0
1621,1621,0.107,0.34199999999999986,99.0,99.0
1622,1622,0.10599999999999998,0.344,99.0,99.0
1623,1623,0.11399999999999999,0.33399999999999985,99.0,99.0
1624,1624,0.11199999999999999,0.3339999999999999,99.0,99.0
1625,1625,0.10899999999999999,0.33599999999999997,99.0,99.0
1626,1626,0.10099999999999998,0.34199999999999986,99.0,99.0
1627,1627,0.09899999999999999,0.347,99.0,99.0
1628,1628,0.1,0.34699999999999986,99.0,99.0
1629,1629,0.09899999999999999,0.3479999999999999,99.0,99.0
1630,1630,0.10199999999999998,0.34199999999999997,99.0,99.0
1631,1631,0.11599999999999998,0.34699999999999986,99.0,99.0
1632,1632,0.131,0.3539999999999999,99.0,99.0
1633,1633,0.12899999999999998,0.35199999999999987,99.0,99.0
1634,1634,0.11599999999999998,0.3539999999999999,99.0,99.0
1635,1635,0.09999999999999998,0.3559999999999999,99.0,99.0
1636,1636,0.10599999999999998,0.35999999999999993,99.0,99.0
1637,1637,0.11699999999999998,0.352,99.0,99.0
1638,1638,0.118,0.35199999999999987,99.0,99.0
1639,1639,0.11900000000000001,0.3599999999999999,99.0,99.0
1640,1640,0.127,0.3579999999999999,99.0,99.0
1641,1641,0.12199999999999997,0.35199999999999987,99.0,99.0
1642,1642,0.12599999999999997,0.3449999999999999,99.0,99.0
1643,1643,0.143,0.34099999999999986,99.0,99.0
1644,1644,0.158,0.3399999999999999,99.0,99.0
1645,1645,0.15900000000000003,0.3439999999999999,99.0,99.0
1646,1646,0.16899999999999998,0.3399999999999999,99.0,99.0
1647,1647,0.18100000000000002,0.3319999999999999,99.0,99.0
1648,1648,0.17300000000000004,0.33099999999999996,99.0,99.0
1649,1649,0.179,0.33299999999999996,99.0,99.0
1650,1650,0.17400000000000002,0.34099999999999986,99.0,99.0
1651,1651,0.19000000000000003,0.33599999999999985,99.0,99.0
1652,1652,0.193,0.3439999999999999,99.0,99.0
1653,1653,0.17,0.34599999999999986,99.0,99.0
1654,1654,0.158,0.3529999999999998,99.0,99.0
1655,1655,0.15500000000000003,0.3529999999999999,99.0,99.0
1656,1656,0.14900000000000002,0.34499999999999986,99.0,99.0
1657,1657,0.17200000000000004,0.34599999999999986,99.0,99.0
1658,1658,0.18599999999999997,0.3529999999999999,99.0,99.0
1659,1659,0.182,0.34699999999999986,99.0,99.0
1660,1660,0.191,0.3459999999999999,99.0,99.0
1661,1661,0.193,0.35099999999999987,99.0,99.0
1662,1662,0.20700000000000002,0.35399999999999987,99.0,99.0
1663,1663,0.21700000000000003,0.35099999999999987,99.0,99.0
1664,1664,0.24400000000000002,0.3539999999999999,99.0,99.0
1665,1665,0.24400000000000005,0.3559999999999999,99.0,99.0
1666,1666,0.22900000000000006,0.3569999999999999,99.0,99.0
1667,1667,0.21700000000000005,0.35499999999999987,99.0,99.0
1668,1668,0.22200000000000003,0.3529999999999999,99.0,99.0
1669,1669,0.22800000000000004,0.3489999999999999,99.0,99.0
1670,1670,0.24000000000000005,0.344,99.0,99.0
1671,1671,0.248,0.333,99.0,99.0
1672,1672,0.25,0.33299999999999996,99.0,99.0
1673,1673,0.24600000000000002,0.33899999999999997,99.0,99.0
1674,1674,0.23700000000000002,0.331,99.0,99.0
1675,1675,0.24600000000000005,0.343,99.0,99.0
1676,1676,0.23800000000000002,0.324,99.0,99.0
1677,1677,0.23600000000000002,0.32599999999999996,99.0,99.0
1678,1678,0.23500000000000004,0.3369999999999999,99.0,99.0
1679,1679,0.23800000000000004,0.33099999999999996,99.0,99.0
1680,1680,0.24400000000000005,0.33299999999999996,99.0,99.0
1681,1681,0.24700000000000003,0.32,99.0,99.0
1682,1682,0.243,0.317,99.0,99.0
1683,1683,0.23800000000000002,0.317,99.0,99.0
1684,1684,0.235,0.32,99.0,99.0
1685,1685,0.241,0.31500000000000006,99.0,99.0
1686,1686,0.24600000000000002,0.31199999999999994,99.0,99.0
1687,1687,0.24900000000000003,0.308,99.0,99.0
1688,1688,0.25000000000000006,0.317,99.0,99.0
1689,1689,0.24600000000000002,0.32199999999999995,99.0,99.0
1690,1690,0.24100000000000002,0.33299999999999996,99.0,99.0
1691,1691,0.245,0.3410000000000001,99.0,99.0
1692,1692,0.25100000000000006,0.32899999999999996,99.0,99.0
1693,1693,0.259,0.335,99.0,99.0
1694,1694,0.262,0.33699999999999997,99.0,99.0
1695,1695,0.26100000000000007,0.3389999999999999,99.0,99.0
1696,1696,0.26,0.324,99.0,99.0
1697,1697,0.268,0.3289999999999999,99.0,99.0
1698,1698,0.268,0.3399999999999999,99.0,99.0
1699,1699,0.271,0.33099999999999996,99.0,99.0
1700,1700,0.26899999999999996,0.33699999999999997,99.0,99.0
1701,1701,0.266,0.33399999999999996,99.0,99.0
1702,1702,0.262,0.33299999999999996,99.0,99.0
1703,1703,0.266,0.32,99.0,99.0
1704,1704,0.268,0.33,99.0,99.0
1705,1705,0.272,0.32000000000000006,99.0,99.0
1706,1706,0.271,0.31999999999999995,99.0,99.0
1707,1707,0.272,0.326,99.0,99.0
1708,1708,0.27699999999999997,0.315,99.0,99.0
1709,1709,0.28,0.313,99.0,99.0
1710,1710,0.278,0.304,99.0,99.0
1711,1711,0.276,0.31100000000000005,99.0,99.0
1712,1712,0.278,0.30500000000000005,99.0,99.0
1713,1713,0.28,0.28800000000000003,99.0,99.0
1714,1714,0.278,0.304,99.0,99.0
1715,1715,0.281,0.29300000000000004,99.0,99.0
1716,1716,0.275,0.29900000000000004,99.0,99.0
1717,1717,0.28,0.298,99.0,99.0
1718,1718,0.28,0.282,99.0,99.0
1719,1719,0.282,0.29000000000000004,99.0,99.0
1720,1720,0.281,0.29700000000000004,99.0,99.0
1721,1721,0.278,0.301,99.0,99.0
1722,1722,0.287,0.303,99.0,99.0
1723,1723,0.289,0.305,99.0,99.0
1724,1724,0.295,0.317,99.0,99.0
1725,1725,0.28900000000000003,0.3289999999999999,99.0,99.0
1726,1726,0.29,0.317,99.0,99.0
1727,1727,0.28700000000000003,0.318,99.0,99.0
1728,1728,0.28900000000000003,0.32199999999999995,99.0,99.0
1729,1729,0.28,0.306,99.0,99.0
1730,1730,0.28600000000000003,0.32899999999999996,99.0,99.0
1731,1731,0.29,0.33399999999999996,99.0,99.0
1732,1732,0.295,0.33899999999999997,99.0,99.0
1733,1733,0.29500000000000004,0.32699999999999996,99.0,99.0
1734,1734,0.29400000000000004,0.3400000000000001,99.0,99.0
1735,1735,0.28200000000000003,0.318,99.0,99.0
1736,1736,0.278,0.30400000000000005,99.0,99.0
1737,1737,0.27899999999999997,0.291,99.0,99.0
1738,1738,0.282,0.27699999999999997,99.0,99.0
1739,1739,0.27699999999999997,0.264,99.0,99.0
1740,1740,0.275,0.272,99.0,99.0
1741,1741,0.277,0.271,99.0,99.0
1742,1742,0.2770000000000001,0.27,99.0,99.0
1743,1743,0.278,0.276,99.0,99.0
1744,1744,0.279,0.25900000000000006,99.0,99.0
1745,1745,0.272,0.24100000000000008,99.0,99.0
1746,1746,0.278,0.23900000000000005,99.0,99.0
1747,1747,0.282,0.24500000000000002,99.0,99.0
1748,1748,0.271,0.25799999999999995,99.0,99.0
1749,1749,0.26600000000000007,0.255,99.0,99.0
1750,1750,0.271,0.26099999999999995,99.0,99.0
1751,1751,0.276,0.26399999999999996,99.0,99.0
1752,1752,0.285,0.27299999999999996,99.0,99.0
1753,1753,0.28300000000000003,0.242,99.0,99.0
1754,1754,0.28900000000000003,0.23200000000000007,99.0,99.0
1755,1755,0.285,0.23600000000000004,99.0,99.0
1756,1756,0.309,0.23200000000000007,99.0,99.0
1757,1757,0.319,0.23900000000000002,99.0,99.0
1758,1758,0.33699999999999997,0.22400000000000003,99.0,99.0
1759,1759,0.327,0.22799999999999998,99.0,99.0
1760,1760,0.32900000000000007,0.22400000000000003,99.0,99.0
1761,1761,0.3340000000000001,0.221,99.0,99.0
1762,1762,0.315,0.2150000000000001,99.0,99.0
1763,1763,0.298,0.21800000000000005,99.0,99.0
1764,1764,0.294,0.19900000000000007,99.0,99.0
1765,1765,0.301,0.20200000000000007,99.0,99.0
1766,1766,0.30400000000000005,0.203,99.0,99.0
1767,1767,0.306,0.191,99.0,99.0
1768,1768,0.295,0.19800000000000006,99.0,99.0
1769,1769,0.27,0.2080000000000001,99.0,99.0
1770,1770,0.271,0.20700000000000002,99.0,99.0
1771,1771,0.268,0.21900000000000003,99.0,99.0
1772,1772,0.25900000000000006,0.22900000000000006,99.0,99.0
1773,1773,0.256,0.223,99.0,99.0
1774,1774,0.2690000000000001,0.23000000000000007,99.0,99.0
1775,1775,0.274,0.22900000000000006,99.0,99.0
1776,1776,0.2729999999999999,0.23300000000000004,99.0,99.0
1777,1777,0.271,0.24,99.0,99.0
1778,1778,0.259,0.24100000000000002,99.0,99.0
1779,1779,0.26300000000000007,0.245,99.0,99.0
1780,1780,0.26600000000000007,0.24200000000000002,99.0,99.0
1781,1781,0.27,0.25500000000000006,99.0,99.0
1782,1782,0.26100000000000007,0.25500000000000006,99.0,99.0
1783,1783,0.26200000000000007,0.261,99.0,99.0
1784,1784,0.26,0.259,99.0,99.0
1785,1785,0.25300000000000006,0.272,99.0,99.0
1786,1786,0.259,0.26,99.0,99.0
1787,1787,0.26100000000000007,0.268,99.0,99.0
1788,1788,0.26700000000000007,0.28600000000000003,99.0,99.0
1789,1789,0.266,0.27899999999999997,99.0,99.0
1790,1790,0.278,0.26599999999999996,99.0,99.0
1791,1791,0.28,0.255,99.0,99.0
1792,1792,0.28500000000000003,0.267,99.0,99.0
1793,1793,0.28500000000000003,0.26,99.0,99.0
1794,1794,0.29600000000000004,0.25100000000000006,99.0,99.0
1795,1795,0.30400000000000005,0.25300000000000006,99.0,99.0
1796,1796,0.308,0.251,99.0,99.0
1797,1797,0.311,0.256,99.0,99.0
1798,1798,0.31500000000000006,0.251,99.0,99.0
1799,1799,0.298,0.247,99.0,99.0
1800,1800,0.317,0.24400000000000005,99.0,99.0
1801,1801,0.309,0.24300000000000005,99.0,99.0
1802,1802,0.30400000000000005,0.24900000000000003,99.0,99.0
1803,1803,0.30500000000000005,0.22700000000000006,99.0,99.0
1804,1804,0.296,0.22800000000000004,99.0,99.0
1805,1805,0.289,0.226,99.0,99.0
