,ge,tc,tl,tf,ln,dn
59,59,0.03,0.016,0.012000000000000002,99.0,99.0
60,60,0.032,0.017,0.01,99.0,99.0
61,61,0.037000000000000005,0.021,0.008,99.0,99.0
62,62,0.031000000000000007,0.02,0.01,99.0,99.0
63,63,0.030000000000000006,0.026000000000000006,0.008,99.0,99.0
64,64,0.025000000000000005,0.030000000000000006,0.007000000000000001,99.0,99.0
65,65,0.029000000000000005,0.029000000000000005,0.004,99.0,99.0
66,66,0.03,0.032,0.005,99.0,99.0
67,67,0.037000000000000005,0.038000000000000006,0.01,99.0,99.0
68,68,0.035,0.03900000000000001,0.008,99.0,99.0
69,69,0.031,0.04499999999999999,0.006000000000000001,99.0,99.0
70,70,0.028000000000000004,0.048999999999999995,0.004,99.0,99.0
71,71,0.031,0.046,0.006000000000000001,99.0,99.0
72,72,0.023000000000000003,0.04799999999999999,0.002,99.0,99.0
73,73,0.02,0.046,0.001,99.0,99.0
74,74,0.02,0.04999999999999998,0.0,99.0,99.0
75,75,0.017,0.04499999999999999,0.0,99.0,99.0
76,76,0.023000000000000003,0.045999999999999985,0.001,99.0,99.0
77,77,0.023000000000000003,0.03900000000000001,0.001,99.0,99.0
78,78,0.018000000000000002,0.03900000000000001,0.002,99.0,99.0
79,79,0.021,0.04,0.0030000000000000005,99.0,99.0
80,80,0.019000000000000003,0.040999999999999995,0.001,99.0,99.0
81,81,0.022000000000000002,0.041999999999999996,0.002,99.0,99.0
82,82,0.022000000000000002,0.04299999999999999,0.002,99.0,99.0
83,83,0.024000000000000004,0.040999999999999995,0.001,99.0,99.0
84,84,0.023000000000000003,0.04699999999999999,0.004,99.0,99.0
85,85,0.027000000000000003,0.046,0.007000000000000001,99.0,99.0
86,86,0.034,0.035,0.01,99.0,99.0
87,87,0.026000000000000002,0.037000000000000005,0.006,99.0,99.0
88,88,0.023000000000000003,0.038000000000000006,0.009,99.0,99.0
89,89,0.019000000000000003,0.03900000000000001,0.012000000000000002,99.0,99.0
90,90,0.022000000000000002,0.041999999999999996,0.016,99.0,99.0
91,91,0.022000000000000002,0.040999999999999995,0.014000000000000002,99.0,99.0
92,92,0.022000000000000002,0.046,0.013000000000000001,99.0,99.0
93,93,0.022000000000000006,0.04499999999999999,0.013000000000000001,99.0,99.0
94,94,0.021,0.04899999999999999,0.017,99.0,99.0
95,95,0.018000000000000002,0.046,0.019000000000000003,99.0,99.0
96,96,0.015000000000000003,0.04699999999999999,0.017,99.0,99.0
97,97,0.014000000000000004,0.049,0.023,99.0,99.0
98,98,0.017,0.05199999999999999,0.024,99.0,99.0
99,99,0.015,0.045,0.026000000000000006,99.0,99.0
100,100,0.013000000000000001,0.046999999999999986,0.022000000000000002,99.0,99.0
101,101,0.008,0.046,0.019000000000000003,99.0,99.0
102,102,0.012000000000000002,0.04899999999999999,0.027000000000000003,99.0,99.0
103,103,0.011000000000000001,0.05099999999999999,0.023000000000000003,99.0,99.0
104,104,0.009000000000000001,0.05199999999999999,0.022000000000000002,99.0,99.0
105,105,0.009000000000000001,0.05199999999999999,0.027000000000000003,99.0,99.0
106,106,0.012000000000000002,0.051,0.025000000000000005,99.0,99.0
107,107,0.015,0.045,0.021,99.0,99.0
108,108,0.011000000000000001,0.04,0.024000000000000004,99.0,99.0
109,109,0.009000000000000001,0.046,0.024000000000000004,99.0,99.0
110,110,0.008,0.046,0.028000000000000004,99.0,99.0
111,111,0.011000000000000001,0.04799999999999999,0.029000000000000005,99.0,99.0
112,112,0.013000000000000001,0.051,0.037000000000000005,99.0,99.0
113,113,0.019000000000000003,0.04799999999999999,0.035,99.0,99.0
114,114,0.019000000000000003,0.046,0.037000000000000005,99.0,99.0
115,115,0.021,0.041999999999999996,0.03900000000000001,99.0,99.0
116,116,0.019000000000000003,0.04299999999999999,0.028000000000000004,99.0,99.0
117,117,0.02,0.041999999999999996,0.032,99.0,99.0
118,118,0.018000000000000002,0.036,0.031,99.0,99.0
119,119,0.024000000000000004,0.038000000000000006,0.034,99.0,99.0
120,120,0.024,0.037000000000000005,0.033,99.0,99.0
121,121,0.026000000000000002,0.038000000000000006,0.037,99.0,99.0
122,122,0.026000000000000002,0.033,0.037000000000000005,99.0,99.0
123,123,0.019000000000000003,0.037000000000000005,0.04,99.0,99.0
124,124,0.018000000000000002,0.041999999999999996,0.04,99.0,99.0
125,125,0.017,0.039,0.046,99.0,99.0
126,126,0.018000000000000002,0.03,0.044000000000000004,99.0,99.0
127,127,0.019,0.037000000000000005,0.045,99.0,99.0
128,128,0.019,0.034,0.03900000000000001,99.0,99.0
129,129,0.020000000000000004,0.033,0.040999999999999995,99.0,99.0
130,130,0.021,0.027000000000000003,0.038,99.0,99.0
131,131,0.02,0.027000000000000003,0.034,99.0,99.0
132,132,0.014000000000000002,0.031000000000000007,0.047,99.0,99.0
133,133,0.017,0.029000000000000005,0.04699999999999999,99.0,99.0
134,134,0.017,0.033,0.053000000000000005,99.0,99.0
135,135,0.014000000000000002,0.038000000000000006,0.052000000000000005,99.0,99.0
136,136,0.015,0.041999999999999996,0.049,99.0,99.0
137,137,0.022000000000000002,0.035,0.059,99.0,99.0
138,138,0.021,0.041999999999999996,0.04,99.0,99.0
139,139,0.022000000000000002,0.042,0.046,99.0,99.0
140,140,0.02,0.04499999999999999,0.04299999999999999,99.0,99.0
141,141,0.027999999999999997,0.04299999999999999,0.040999999999999995,99.0,99.0
142,142,0.028000000000000004,0.04799999999999999,0.037000000000000005,99.0,99.0
143,143,0.035,0.051,0.039,99.0,99.0
144,144,0.035,0.05099999999999999,0.040999999999999995,99.0,99.0
145,145,0.031,0.059,0.04299999999999999,99.0,99.0
146,146,0.040999999999999995,0.05999999999999999,0.03900000000000001,99.0,99.0
147,147,0.038000000000000006,0.064,0.044999999999999984,99.0,99.0
148,148,0.038000000000000006,0.06299999999999999,0.03900000000000001,99.0,99.0
149,149,0.036000000000000004,0.05799999999999999,0.05,99.0,99.0
150,150,0.05,0.05899999999999998,0.04899999999999999,99.0,99.0
151,151,0.04800000000000001,0.05899999999999998,0.043,99.0,99.0
152,152,0.05399999999999999,0.071,0.048999999999999995,99.0,99.0
153,153,0.051,0.07599999999999998,0.04,99.0,99.0
154,154,0.048999999999999995,0.08199999999999998,0.033,99.0,99.0
155,155,0.053,0.077,0.035,99.0,99.0
156,156,0.05399999999999999,0.07399999999999998,0.033,99.0,99.0
157,157,0.047,0.073,0.03,99.0,99.0
158,158,0.048999999999999995,0.072,0.035,99.0,99.0
159,159,0.057,0.064,0.026000000000000002,99.0,99.0
160,160,0.063,0.05799999999999999,0.020000000000000004,99.0,99.0
161,161,0.073,0.05799999999999999,0.019000000000000003,99.0,99.0
162,162,0.08399999999999999,0.06299999999999999,0.022000000000000002,99.0,99.0
163,163,0.071,0.05599999999999999,0.024000000000000004,99.0,99.0
164,164,0.071,0.05099999999999999,0.028000000000000008,99.0,99.0
165,165,0.06999999999999998,0.04999999999999998,0.023000000000000003,99.0,99.0
166,166,0.061,0.05499999999999999,0.029000000000000005,99.0,99.0
167,167,0.05899999999999998,0.05499999999999999,0.026000000000000006,99.0,99.0
168,168,0.05299999999999999,0.053,0.027000000000000003,99.0,99.0
169,169,0.051,0.05199999999999999,0.038000000000000006,99.0,99.0
170,170,0.038000000000000006,0.05399999999999999,0.031,99.0,99.0
171,171,0.040999999999999995,0.05299999999999999,0.030000000000000006,99.0,99.0
172,172,0.040999999999999995,0.045999999999999985,0.03,99.0,99.0
173,173,0.04499999999999999,0.040999999999999995,0.031,99.0,99.0
174,174,0.045,0.036000000000000004,0.028999999999999998,99.0,99.0
175,175,0.032,0.027000000000000003,0.027000000000000003,99.0,99.0
176,176,0.029000000000000005,0.021,0.025000000000000005,99.0,99.0
177,177,0.027000000000000003,0.024000000000000004,0.034,99.0,99.0
178,178,0.026000000000000002,0.025,0.024000000000000004,99.0,99.0
179,179,0.028000000000000004,0.026000000000000002,0.01,99.0,99.0
180,180,0.032,0.028000000000000008,0.013000000000000003,99.0,99.0
181,181,0.03200000000000001,0.032,0.022000000000000002,99.0,99.0
182,182,0.03200000000000001,0.038000000000000006,0.017,99.0,99.0
183,183,0.028000000000000004,0.038000000000000006,0.016,99.0,99.0
184,184,0.03,0.032,0.016,99.0,99.0
185,185,0.036000000000000004,0.040999999999999995,0.009000000000000001,99.0,99.0
186,186,0.033,0.04,0.006,99.0,99.0
187,187,0.034,0.044,0.0030000000000000005,99.0,99.0
188,188,0.027999999999999997,0.037,0.002,99.0,99.0
189,189,0.031,0.038000000000000006,0.0030000000000000005,99.0,99.0
190,190,0.034,0.041999999999999996,0.004,99.0,99.0
191,191,0.031,0.035,0.005,99.0,99.0
192,192,0.030000000000000006,0.036000000000000004,0.004,99.0,99.0
193,193,0.029000000000000005,0.032,0.007000000000000001,99.0,99.0
194,194,0.03,0.031,0.007000000000000001,99.0,99.0
195,195,0.03000000000000001,0.035,0.009000000000000001,99.0,99.0
196,196,0.029000000000000005,0.03,0.007000000000000001,99.0,99.0
197,197,0.028000000000000004,0.03200000000000001,0.007000000000000001,99.0,99.0
198,198,0.023,0.04,0.009000000000000001,99.0,99.0
199,199,0.025999999999999995,0.04799999999999999,0.012000000000000002,99.0,99.0
200,200,0.026000000000000002,0.04,0.01,99.0,99.0
201,201,0.03,0.03900000000000001,0.014000000000000002,99.0,99.0
202,202,0.028000000000000004,0.037000000000000005,0.017,99.0,99.0
203,203,0.028000000000000004,0.043,0.02,99.0,99.0
204,204,0.027000000000000007,0.04699999999999999,0.026000000000000006,99.0,99.0
205,205,0.026000000000000002,0.048999999999999995,0.02,99.0,99.0
206,206,0.021,0.044000000000000004,0.021,99.0,99.0
207,207,0.026000000000000006,0.04299999999999999,0.02,99.0,99.0
208,208,0.026000000000000006,0.039,0.023,99.0,99.0
209,209,0.028000000000000004,0.040999999999999995,0.024000000000000004,99.0,99.0
210,210,0.040999999999999995,0.040999999999999995,0.024,99.0,99.0
211,211,0.034,0.04,0.017,99.0,99.0
212,212,0.028000000000000004,0.033,0.031,99.0,99.0
213,213,0.027000000000000007,0.029000000000000005,0.029000000000000005,99.0,99.0
214,214,0.029000000000000005,0.031,0.037000000000000005,99.0,99.0
215,215,0.032,0.026000000000000002,0.035,99.0,99.0
216,216,0.034,0.021,0.037000000000000005,99.0,99.0
217,217,0.041999999999999996,0.019,0.046,99.0,99.0
218,218,0.04999999999999999,0.017,0.044000000000000004,99.0,99.0
219,219,0.04699999999999999,0.015,0.040999999999999995,99.0,99.0
220,220,0.045,0.012,0.04699999999999999,99.0,99.0
221,221,0.043,0.016,0.04499999999999999,99.0,99.0
222,222,0.05399999999999999,0.012,0.042,99.0,99.0
223,223,0.05299999999999999,0.013999999999999999,0.045999999999999985,99.0,99.0
224,224,0.051,0.013000000000000003,0.039,99.0,99.0
225,225,0.051,0.015,0.035,99.0,99.0
226,226,0.053999999999999986,0.018000000000000002,0.036000000000000004,99.0,99.0
227,227,0.05699999999999998,0.016,0.03900000000000001,99.0,99.0
228,228,0.05499999999999999,0.019000000000000003,0.029000000000000005,99.0,99.0
229,229,0.045,0.016,0.031,99.0,99.0
230,230,0.041999999999999996,0.019000000000000003,0.028000000000000004,99.0,99.0
231,231,0.040999999999999995,0.018000000000000002,0.024000000000000004,99.0,99.0
232,232,0.046,0.019,0.027000000000000003,99.0,99.0
233,233,0.040999999999999995,0.017,0.034,99.0,99.0
234,234,0.040999999999999995,0.014000000000000002,0.036000000000000004,99.0,99.0
235,235,0.040999999999999995,0.01,0.031000000000000007,99.0,99.0
236,236,0.03900000000000001,0.005,0.038,99.0,99.0
237,237,0.040999999999999995,0.006000000000000001,0.04,99.0,99.0
238,238,0.044999999999999984,0.008,0.038000000000000006,99.0,99.0
239,239,0.04999999999999999,0.006999999999999999,0.032,99.0,99.0
240,240,0.051,0.009000000000000001,0.038000000000000006,99.0,99.0
241,241,0.053999999999999986,0.014000000000000002,0.032,99.0,99.0
242,242,0.05,0.011000000000000001,0.04,99.0,99.0
243,243,0.053,0.02,0.033,99.0,99.0
244,244,0.055999999999999994,0.018000000000000002,0.037000000000000005,99.0,99.0
245,245,0.05799999999999999,0.016,0.041999999999999996,99.0,99.0
246,246,0.06399999999999999,0.017,0.040999999999999995,99.0,99.0
247,247,0.06299999999999999,0.013999999999999999,0.046,99.0,99.0
248,248,0.071,0.016,0.04799999999999999,99.0,99.0
249,249,0.073,0.011000000000000001,0.04899999999999999,99.0,99.0
250,250,0.07599999999999998,0.015000000000000003,0.05599999999999999,99.0,99.0
251,251,0.07399999999999998,0.016000000000000004,0.05599999999999999,99.0,99.0
252,252,0.07399999999999998,0.016,0.061,99.0,99.0
253,253,0.07399999999999998,0.019000000000000003,0.05799999999999999,99.0,99.0
254,254,0.07699999999999997,0.023000000000000003,0.061,99.0,99.0
255,255,0.07699999999999999,0.02,0.052000000000000005,99.0,99.0
256,256,0.07399999999999998,0.02,0.053999999999999986,99.0,99.0
257,257,0.06999999999999999,0.02,0.057999999999999996,99.0,99.0
258,258,0.06799999999999999,0.017,0.06,99.0,99.0
259,259,0.06699999999999998,0.019000000000000003,0.05399999999999999,99.0,99.0
260,260,0.07499999999999998,0.016,0.055999999999999994,99.0,99.0
261,261,0.07299999999999998,0.015,0.056999999999999995,99.0,99.0
262,262,0.06899999999999999,0.021,0.061,99.0,99.0
263,263,0.07799999999999999,0.027000000000000003,0.06999999999999999,99.0,99.0
264,264,0.08099999999999997,0.027000000000000003,0.06399999999999999,99.0,99.0
265,265,0.07799999999999997,0.033999999999999996,0.06399999999999999,99.0,99.0
266,266,0.08499999999999996,0.04,0.061999999999999986,99.0,99.0
267,267,0.09399999999999999,0.039,0.05199999999999999,99.0,99.0
268,268,0.09199999999999997,0.035,0.05099999999999999,99.0,99.0
269,269,0.08899999999999998,0.03900000000000001,0.044,99.0,99.0
270,270,0.08999999999999998,0.04,0.04899999999999999,99.0,99.0
271,271,0.08799999999999997,0.033,0.048,99.0,99.0
272,272,0.08999999999999997,0.032,0.05399999999999999,99.0,99.0
273,273,0.08999999999999997,0.037000000000000005,0.05499999999999999,99.0,99.0
274,274,0.086,0.033,0.05399999999999999,99.0,99.0
275,275,0.08299999999999999,0.03,0.05699999999999998,99.0,99.0
276,276,0.08399999999999999,0.037000000000000005,0.05499999999999998,99.0,99.0
277,277,0.07699999999999999,0.030000000000000006,0.05399999999999999,99.0,99.0
278,278,0.07599999999999998,0.029000000000000005,0.04999999999999998,99.0,99.0
279,279,0.073,0.027000000000000003,0.055,99.0,99.0
280,280,0.07499999999999998,0.019000000000000003,0.05499999999999999,99.0,99.0
281,281,0.076,0.014000000000000002,0.05399999999999999,99.0,99.0
282,282,0.07799999999999999,0.013000000000000001,0.046,99.0,99.0
283,283,0.07399999999999998,0.013000000000000001,0.044000000000000004,99.0,99.0
284,284,0.07399999999999998,0.013000000000000003,0.04499999999999999,99.0,99.0
285,285,0.07399999999999998,0.010000000000000002,0.044000000000000004,99.0,99.0
286,286,0.06999999999999999,0.014000000000000002,0.03600000000000001,99.0,99.0
287,287,0.06999999999999998,0.017,0.034,99.0,99.0
288,288,0.06599999999999999,0.021,0.040999999999999995,99.0,99.0
289,289,0.06299999999999999,0.021,0.042,99.0,99.0
290,290,0.06999999999999998,0.023000000000000003,0.047,99.0,99.0
291,291,0.07499999999999998,0.022000000000000002,0.048,99.0,99.0
292,292,0.07899999999999999,0.023000000000000003,0.04999999999999999,99.0,99.0
293,293,0.08199999999999999,0.022000000000000002,0.05,99.0,99.0
294,294,0.07899999999999997,0.02,0.041999999999999996,99.0,99.0
295,295,0.08299999999999999,0.021,0.051,99.0,99.0
296,296,0.08599999999999998,0.025000000000000005,0.056999999999999995,99.0,99.0
297,297,0.088,0.035,0.057,99.0,99.0
298,298,0.08799999999999997,0.035,0.05199999999999999,99.0,99.0
299,299,0.09299999999999999,0.035,0.052000000000000005,99.0,99.0
300,300,0.08899999999999998,0.04,0.061,99.0,99.0
301,301,0.09299999999999999,0.040999999999999995,0.05999999999999999,99.0,99.0
302,302,0.09299999999999999,0.047,0.06199999999999999,99.0,99.0
303,303,0.09799999999999999,0.041999999999999996,0.05999999999999999,99.0,99.0
304,304,0.09299999999999999,0.04699999999999999,0.043,99.0,99.0
305,305,0.09299999999999997,0.044,0.046000000000000006,99.0,99.0
306,306,0.09799999999999998,0.043,0.048999999999999995,99.0,99.0
307,307,0.09499999999999996,0.04499999999999999,0.055,99.0,99.0
308,308,0.09399999999999999,0.042,0.05299999999999999,99.0,99.0
309,309,0.09699999999999998,0.046,0.05999999999999999,99.0,99.0
310,310,0.09799999999999999,0.041999999999999996,0.06199999999999999,99.0,99.0
311,311,0.09699999999999998,0.046,0.066,99.0,99.0
312,312,0.09799999999999998,0.041999999999999996,0.06299999999999999,99.0,99.0
313,313,0.09699999999999998,0.04299999999999999,0.05199999999999999,99.0,99.0
314,314,0.09599999999999997,0.05499999999999998,0.042,99.0,99.0
315,315,0.09899999999999999,0.05299999999999998,0.040999999999999995,99.0,99.0
316,316,0.09399999999999999,0.057999999999999996,0.045,99.0,99.0
317,317,0.09399999999999997,0.04999999999999999,0.045,99.0,99.0
318,318,0.09299999999999997,0.05,0.056999999999999995,99.0,99.0
319,319,0.09399999999999999,0.047,0.057999999999999996,99.0,99.0
320,320,0.09599999999999997,0.047,0.064,99.0,99.0
321,321,0.09499999999999999,0.034,0.061000000000000006,99.0,99.0
322,322,0.09399999999999999,0.038,0.059000000000000004,99.0,99.0
323,323,0.09599999999999997,0.041999999999999996,0.051,99.0,99.0
324,324,0.09299999999999997,0.041999999999999996,0.061,99.0,99.0
325,325,0.09299999999999997,0.046,0.068,99.0,99.0
326,326,0.09199999999999997,0.044000000000000004,0.064,99.0,99.0
327,327,0.08999999999999998,0.043999999999999984,0.05499999999999999,99.0,99.0
328,328,0.09099999999999998,0.04999999999999999,0.05299999999999999,99.0,99.0
329,329,0.09299999999999999,0.04799999999999999,0.065,99.0,99.0
330,330,0.08899999999999998,0.04,0.06199999999999999,99.0,99.0
331,331,0.07899999999999999,0.055,0.06699999999999999,99.0,99.0
332,332,0.08199999999999999,0.053,0.072,99.0,99.0
333,333,0.08399999999999999,0.04999999999999999,0.072,99.0,99.0
334,334,0.08599999999999998,0.045,0.076,99.0,99.0
335,335,0.08299999999999999,0.051,0.07400000000000001,99.0,99.0
336,336,0.08199999999999998,0.055999999999999994,0.07999999999999999,99.0,99.0
337,337,0.08199999999999998,0.066,0.08299999999999999,99.0,99.0
338,338,0.07799999999999999,0.06799999999999999,0.08499999999999998,99.0,99.0
339,339,0.08099999999999997,0.07599999999999998,0.08299999999999999,99.0,99.0
340,340,0.08199999999999999,0.073,0.09299999999999999,99.0,99.0
341,341,0.07899999999999999,0.068,0.09199999999999997,99.0,99.0
342,342,0.06599999999999999,0.064,0.09299999999999999,99.0,99.0
343,343,0.06399999999999999,0.06699999999999999,0.094,99.0,99.0
344,344,0.06299999999999999,0.066,0.09399999999999999,99.0,99.0
345,345,0.06599999999999998,0.061,0.098,99.0,99.0
346,346,0.073,0.06699999999999999,0.10699999999999997,99.0,99.0
347,347,0.06499999999999999,0.06999999999999998,0.10899999999999999,99.0,99.0
348,348,0.06699999999999998,0.071,0.10999999999999999,99.0,99.0
349,349,0.059999999999999984,0.06699999999999999,0.10999999999999999,99.0,99.0
350,350,0.05299999999999999,0.06999999999999999,0.10400000000000001,99.0,99.0
351,351,0.06,0.08,0.106,99.0,99.0
352,352,0.06699999999999999,0.08599999999999998,0.10999999999999999,99.0,99.0
353,353,0.07499999999999998,0.079,0.126,99.0,99.0
354,354,0.06699999999999999,0.067,0.12299999999999998,99.0,99.0
355,355,0.06499999999999999,0.06,0.12599999999999997,99.0,99.0
356,356,0.06499999999999999,0.06499999999999999,0.128,99.0,99.0
357,357,0.06799999999999999,0.07899999999999999,0.122,99.0,99.0
358,358,0.06699999999999999,0.07599999999999998,0.11899999999999998,99.0,99.0
359,359,0.07199999999999998,0.076,0.10799999999999998,99.0,99.0
360,360,0.07399999999999998,0.064,0.113,99.0,99.0
361,361,0.07399999999999998,0.06499999999999999,0.11199999999999999,99.0,99.0
362,362,0.07699999999999997,0.07,0.10999999999999999,99.0,99.0
363,363,0.07899999999999999,0.068,0.118,99.0,99.0
364,364,0.08699999999999998,0.063,0.129,99.0,99.0
365,365,0.08899999999999997,0.066,0.127,99.0,99.0
366,366,0.087,0.062,0.13699999999999998,99.0,99.0
367,367,0.08699999999999998,0.062,0.142,99.0,99.0
368,368,0.08899999999999997,0.051000000000000004,0.13899999999999998,99.0,99.0
369,369,0.08599999999999998,0.046,0.13799999999999998,99.0,99.0
370,370,0.08599999999999998,0.05,0.144,99.0,99.0
371,371,0.08699999999999998,0.05899999999999998,0.148,99.0,99.0
372,372,0.08399999999999999,0.05,0.13999999999999999,99.0,99.0
373,373,0.08299999999999999,0.044000000000000004,0.12999999999999998,99.0,99.0
374,374,0.08399999999999996,0.038000000000000006,0.14299999999999996,99.0,99.0
375,375,0.08599999999999998,0.036000000000000004,0.14599999999999996,99.0,99.0
376,376,0.08599999999999998,0.033,0.14399999999999996,99.0,99.0
377,377,0.081,0.028000000000000004,0.13099999999999995,99.0,99.0
378,378,0.08799999999999997,0.028999999999999998,0.13,99.0,99.0
379,379,0.087,0.026000000000000002,0.12599999999999997,99.0,99.0
380,380,0.08799999999999997,0.023000000000000003,0.12499999999999999,99.0,99.0
381,381,0.09,0.028000000000000004,0.10899999999999999,99.0,99.0
382,382,0.092,0.03,0.11399999999999996,99.0,99.0
383,383,0.10199999999999998,0.03900000000000001,0.11699999999999999,99.0,99.0
384,384,0.09899999999999999,0.037000000000000005,0.10599999999999998,99.0,99.0
385,385,0.102,0.04,0.11399999999999999,99.0,99.0
386,386,0.10099999999999999,0.037000000000000005,0.10199999999999998,99.0,99.0
387,387,0.106,0.038000000000000006,0.09399999999999999,99.0,99.0
388,388,0.10499999999999998,0.04699999999999999,0.094,99.0,99.0
389,389,0.103,0.06499999999999999,0.096,99.0,99.0
390,390,0.10300000000000001,0.06499999999999999,0.102,99.0,99.0
391,391,0.10399999999999998,0.06499999999999999,0.09399999999999999,99.0,99.0
392,392,0.10400000000000001,0.055999999999999994,0.08499999999999998,99.0,99.0
393,393,0.09999999999999998,0.05099999999999999,0.081,99.0,99.0
394,394,0.105,0.04999999999999999,0.075,99.0,99.0
395,395,0.10899999999999999,0.057,0.07200000000000001,99.0,99.0
396,396,0.09799999999999999,0.05199999999999999,0.08,99.0,99.0
397,397,0.09799999999999998,0.06199999999999999,0.085,99.0,99.0
398,398,0.1,0.061,0.075,99.0,99.0
399,399,0.09999999999999998,0.05799999999999999,0.08399999999999999,99.0,99.0
400,400,0.107,0.064,0.094,99.0,99.0
401,401,0.10800000000000001,0.063,0.092,99.0,99.0
402,402,0.10800000000000001,0.049,0.088,99.0,99.0
403,403,0.105,0.056999999999999995,0.07800000000000001,99.0,99.0
404,404,0.107,0.06199999999999999,0.05999999999999999,99.0,99.0
405,405,0.10399999999999998,0.06499999999999999,0.047,99.0,99.0
406,406,0.10399999999999998,0.06899999999999999,0.052000000000000005,99.0,99.0
407,407,0.103,0.072,0.066,99.0,99.0
408,408,0.10599999999999998,0.069,0.07200000000000001,99.0,99.0
409,409,0.10499999999999998,0.065,0.06799999999999999,99.0,99.0
410,410,0.10299999999999997,0.075,0.071,99.0,99.0
411,411,0.10199999999999998,0.07300000000000001,0.07200000000000001,99.0,99.0
412,412,0.09899999999999999,0.073,0.07100000000000001,99.0,99.0
413,413,0.10699999999999997,0.08800000000000001,0.064,99.0,99.0
414,414,0.10799999999999998,0.077,0.061,99.0,99.0
415,415,0.10799999999999998,0.062,0.055999999999999994,99.0,99.0
416,416,0.106,0.06,0.05199999999999999,99.0,99.0
417,417,0.10699999999999997,0.056999999999999995,0.05499999999999999,99.0,99.0
418,418,0.10799999999999998,0.061,0.063,99.0,99.0
419,419,0.111,0.057999999999999996,0.066,99.0,99.0
