,ge,tc,tl,tf,ln
1124,1124,1.009,0.062000000000000006,0.05,44.0
1125,1125,1.013,0.062000000000000006,0.049,44.0
1126,1126,1.013,0.064,0.049,44.0
1127,1127,1.011,0.060000000000000005,0.048,43.0
1128,1128,1.002,0.063,0.049,44.0
1129,1129,1.001,0.061000000000000006,0.051000000000000004,42.0
1130,1130,0.9959999999999999,0.062000000000000006,0.052000000000000005,42.0
1131,1131,0.9929999999999999,0.060000000000000005,0.05,41.0
1132,1132,0.9949999999999999,0.061000000000000006,0.049,43.0
1133,1133,0.9929999999999999,0.061000000000000006,0.049,42.0
1134,1134,0.9969999999999999,0.060000000000000005,0.05,42.0
1135,1135,0.9919999999999999,0.059000000000000004,0.051000000000000004,43.0
1136,1136,0.9929999999999999,0.059000000000000004,0.052000000000000005,43.0
1137,1137,0.9949999999999999,0.060000000000000005,0.051000000000000004,43.0
1138,1138,0.9949999999999999,0.061000000000000006,0.054000000000000006,44.0
1139,1139,0.9959999999999999,0.062000000000000006,0.054000000000000006,43.0
1140,1140,0.9929999999999999,0.062000000000000006,0.054000000000000006,42.0
1141,1141,0.9909999999999999,0.059000000000000004,0.054000000000000006,42.0
1142,1142,0.9899999999999999,0.060000000000000005,0.055,44.0
1143,1143,0.9929999999999999,0.058,0.055,43.0
1144,1144,0.9919999999999999,0.060000000000000005,0.059000000000000004,44.0
1145,1145,0.9919999999999999,0.063,0.057,42.0
1146,1146,0.9949999999999999,0.061000000000000006,0.058,40.0
1147,1147,0.9969999999999999,0.057,0.058,39.0
1148,1148,0.9939999999999999,0.057,0.055,42.0
1149,1149,0.9969999999999999,0.057,0.054000000000000006,42.0
1150,1150,0.9949999999999999,0.059000000000000004,0.054000000000000006,42.0
1151,1151,0.9949999999999999,0.058,0.053000000000000005,40.0
1152,1152,0.9869999999999999,0.059000000000000004,0.055,40.0
1153,1153,0.9879999999999999,0.059000000000000004,0.053000000000000005,39.0
1154,1154,0.9859999999999999,0.060000000000000005,0.049,40.0
1155,1155,0.9849999999999999,0.059000000000000004,0.051000000000000004,43.0
1156,1156,0.9839999999999999,0.057,0.051000000000000004,42.0
1157,1157,0.9809999999999999,0.057,0.053000000000000005,42.0
1158,1158,0.9789999999999999,0.058,0.052000000000000005,42.0
1159,1159,0.9789999999999999,0.057,0.051000000000000004,43.0
1160,1160,0.9779999999999999,0.056,0.052000000000000005,43.0
1161,1161,0.9769999999999999,0.058,0.055,44.0
1162,1162,0.9759999999999999,0.057,0.057,41.0
1163,1163,0.9819999999999999,0.059000000000000004,0.057,41.0
1164,1164,0.9789999999999999,0.059000000000000004,0.060000000000000005,40.0
1165,1165,0.9799999999999999,0.059000000000000004,0.062000000000000006,40.0
1166,1166,0.9769999999999999,0.059000000000000004,0.058,39.0
1167,1167,0.9749999999999999,0.056,0.060000000000000005,40.0
1168,1168,0.9789999999999999,0.052000000000000005,0.063,43.0
1169,1169,0.9809999999999999,0.052000000000000005,0.059000000000000004,43.0
1170,1170,0.9779999999999999,0.054000000000000006,0.063,44.0
1171,1171,0.9789999999999999,0.05500000000000001,0.062000000000000006,41.0
1172,1172,0.9739999999999999,0.057,0.064,40.0
1173,1173,0.9759999999999999,0.056,0.068,40.0
1174,1174,0.9759999999999999,0.054000000000000006,0.068,39.0
1175,1175,0.9729999999999999,0.053000000000000005,0.068,39.0
1176,1176,0.9709999999999999,0.054000000000000006,0.069,40.0
1177,1177,0.9759999999999999,0.054000000000000006,0.068,39.0
1178,1178,0.9759999999999999,0.058,0.062000000000000006,40.0
1179,1179,0.9719999999999999,0.058,0.061000000000000006,38.0
1180,1180,0.9729999999999999,0.059000000000000004,0.060000000000000005,38.0
1181,1181,0.9699999999999999,0.058,0.060000000000000005,37.0
1182,1182,0.9739999999999999,0.058,0.061000000000000006,38.0
1183,1183,0.9699999999999999,0.058,0.062000000000000006,38.0
1184,1184,0.9719999999999999,0.058,0.064,38.0
1185,1185,0.9719999999999999,0.058,0.066,38.0
1186,1186,0.9679999999999999,0.058,0.069,38.0
1187,1187,0.9669999999999999,0.059000000000000004,0.07100000000000001,39.0
1188,1188,0.9649999999999999,0.058,0.069,37.0
1189,1189,0.9639999999999999,0.058,0.067,37.0
1190,1190,0.9559999999999998,0.059000000000000004,0.069,37.0
1191,1191,0.9649999999999999,0.059000000000000004,0.069,37.0
1192,1192,0.9669999999999999,0.058,0.069,36.0
1193,1193,0.9649999999999999,0.060000000000000005,0.067,37.0
1194,1194,0.9619999999999999,0.059000000000000004,0.063,36.0
1195,1195,0.9689999999999999,0.058,0.060000000000000005,38.0
1196,1196,0.9709999999999999,0.060000000000000005,0.062000000000000006,38.0
1197,1197,0.9759999999999999,0.060000000000000005,0.061000000000000006,38.0
1198,1198,0.9799999999999999,0.059000000000000004,0.061000000000000006,38.0
1199,1199,0.9789999999999999,0.059000000000000004,0.059000000000000004,38.0
1200,1200,0.9769999999999999,0.059000000000000004,0.059000000000000004,39.0
1201,1201,0.9729999999999999,0.059000000000000004,0.059000000000000004,39.0
1202,1202,0.9699999999999999,0.059000000000000004,0.059000000000000004,39.0
1203,1203,0.9709999999999999,0.059000000000000004,0.059000000000000004,39.0
1204,1204,0.9739999999999999,0.057,0.059000000000000004,39.0
1205,1205,0.9759999999999999,0.059000000000000004,0.061000000000000006,39.0
1206,1206,0.9779999999999999,0.060000000000000005,0.062000000000000006,37.0
1207,1207,0.9789999999999999,0.061000000000000006,0.059000000000000004,36.0
1208,1208,0.9789999999999999,0.061000000000000006,0.060000000000000005,37.0
1209,1209,0.9769999999999999,0.061000000000000006,0.062000000000000006,37.0
1210,1210,0.9789999999999999,0.061000000000000006,0.060000000000000005,36.0
1211,1211,0.9809999999999999,0.058,0.061000000000000006,36.0
1212,1212,0.9809999999999999,0.059000000000000004,0.062000000000000006,39.0
1213,1213,0.9799999999999999,0.060000000000000005,0.063,39.0
1214,1214,0.9789999999999999,0.061000000000000006,0.062000000000000006,37.0
1215,1215,0.9799999999999999,0.061000000000000006,0.060000000000000005,39.0
1216,1216,0.9799999999999999,0.061000000000000006,0.060000000000000005,39.0
1217,1217,0.9809999999999999,0.062000000000000006,0.061000000000000006,39.0
1218,1218,0.9809999999999999,0.063,0.061000000000000006,37.0
1219,1219,0.9809999999999999,0.062000000000000006,0.061000000000000006,37.0
1220,1220,0.9799999999999999,0.062000000000000006,0.061000000000000006,37.0
1221,1221,0.9779999999999999,0.064,0.061000000000000006,37.0
1222,1222,0.9779999999999999,0.062000000000000006,0.061000000000000006,37.0
1223,1223,0.9809999999999999,0.062000000000000006,0.061000000000000006,37.0
1224,1224,0.9799999999999999,0.063,0.061000000000000006,37.0
1225,1225,0.9829999999999999,0.063,0.061000000000000006,37.0
1226,1226,0.9769999999999999,0.064,0.062000000000000006,37.0
1227,1227,0.9789999999999999,0.065,0.063,36.0
1228,1228,0.9789999999999999,0.066,0.062000000000000006,35.0
1229,1229,0.9789999999999999,0.07,0.063,36.0
1230,1230,0.9779999999999999,0.069,0.063,35.0
1231,1231,0.9799999999999999,0.066,0.064,36.0
1232,1232,0.9789999999999999,0.068,0.062000000000000006,38.0
1233,1233,0.9799999999999999,0.066,0.062000000000000006,37.0
1234,1234,0.9789999999999999,0.066,0.062000000000000006,37.0
1235,1235,0.9789999999999999,0.066,0.063,37.0
1236,1236,0.9799999999999999,0.068,0.064,37.0
1237,1237,0.9779999999999999,0.066,0.063,36.0
1238,1238,0.9789999999999999,0.066,0.063,37.0
1239,1239,0.9809999999999999,0.066,0.061000000000000006,37.0
1240,1240,0.9799999999999999,0.067,0.061000000000000006,37.0
1241,1241,0.9799999999999999,0.069,0.062000000000000006,37.0
1242,1242,0.9799999999999999,0.069,0.062000000000000006,36.0
1243,1243,0.9819999999999999,0.068,0.064,36.0
1244,1244,0.9859999999999999,0.069,0.064,37.0
1245,1245,0.9849999999999999,0.068,0.063,36.0
1246,1246,0.9859999999999999,0.068,0.063,38.0
1247,1247,0.9859999999999999,0.069,0.063,38.0
1248,1248,0.9889999999999999,0.069,0.064,37.0
1249,1249,0.9889999999999999,0.068,0.065,38.0
1250,1250,0.9889999999999999,0.068,0.064,39.0
1251,1251,0.9839999999999999,0.068,0.064,39.0
1252,1252,0.9829999999999999,0.069,0.065,39.0
1253,1253,0.9839999999999999,0.069,0.065,39.0
1254,1254,0.9819999999999999,0.069,0.065,39.0
1255,1255,0.9829999999999999,0.07,0.065,39.0
1256,1256,0.9809999999999999,0.07200000000000001,0.063,38.0
1257,1257,0.9839999999999999,0.07200000000000001,0.063,38.0
1258,1258,0.9819999999999999,0.07400000000000001,0.064,38.0
1259,1259,0.9809999999999999,0.07200000000000001,0.064,36.0
1260,1260,0.9789999999999999,0.07200000000000001,0.064,37.0
1261,1261,0.9789999999999999,0.07200000000000001,0.064,37.0
1262,1262,0.9769999999999999,0.07100000000000001,0.064,37.0
1263,1263,0.9739999999999999,0.07100000000000001,0.064,38.0
1264,1264,0.9749999999999999,0.07100000000000001,0.064,38.0
1265,1265,0.9759999999999999,0.07,0.066,38.0
1266,1266,0.9709999999999999,0.07100000000000001,0.065,39.0
1267,1267,0.9679999999999999,0.07200000000000001,0.063,38.0
1268,1268,0.9659999999999999,0.07300000000000001,0.064,39.0
1269,1269,0.9689999999999999,0.07300000000000001,0.064,37.0
1270,1270,0.9719999999999999,0.07400000000000001,0.064,37.0
1271,1271,0.9659999999999999,0.07400000000000001,0.066,37.0
1272,1272,0.9649999999999999,0.07400000000000001,0.066,36.0
1273,1273,0.9619999999999999,0.076,0.065,35.0
1274,1274,0.9639999999999999,0.07500000000000001,0.065,34.0
1275,1275,0.9679999999999999,0.07600000000000001,0.066,35.0
1276,1276,0.9679999999999999,0.078,0.065,35.0
1277,1277,0.9699999999999999,0.07500000000000001,0.065,34.0
1278,1278,0.9699999999999999,0.07500000000000001,0.065,36.0
1279,1279,0.9709999999999999,0.07300000000000001,0.066,36.0
1280,1280,0.9679999999999999,0.07200000000000001,0.065,37.0
1281,1281,0.9659999999999999,0.07100000000000001,0.065,37.0
1282,1282,0.9649999999999999,0.07100000000000001,0.065,37.0
1283,1283,0.9649999999999999,0.07200000000000001,0.065,37.0
1284,1284,0.9749999999999999,0.07100000000000001,0.067,37.0
1285,1285,0.9709999999999999,0.07300000000000001,0.066,36.0
1286,1286,0.9659999999999999,0.07300000000000001,0.066,37.0
1287,1287,0.9619999999999999,0.07200000000000001,0.064,37.0
1288,1288,0.9649999999999999,0.07200000000000001,0.064,39.0
1289,1289,0.9639999999999999,0.07100000000000001,0.064,39.0
1290,1290,0.9589999999999999,0.07100000000000001,0.065,39.0
1291,1291,0.9559999999999998,0.07100000000000001,0.065,40.0
1292,1292,0.9559999999999998,0.07100000000000001,0.065,40.0
1293,1293,0.9589999999999999,0.07300000000000001,0.065,40.0
1294,1294,0.9599999999999999,0.07300000000000001,0.066,39.0
1295,1295,0.9619999999999999,0.07100000000000001,0.065,39.0
1296,1296,0.9609999999999999,0.07200000000000001,0.064,40.0
1297,1297,0.9619999999999999,0.07300000000000001,0.063,41.0
1298,1298,0.9649999999999999,0.07400000000000001,0.063,41.0
1299,1299,0.9619999999999999,0.067,0.064,41.0
1300,1300,0.9639999999999999,0.068,0.066,42.0
1301,1301,0.9559999999999998,0.07,0.068,42.0
1302,1302,0.9599999999999999,0.07,0.068,40.0
1303,1303,0.9549999999999998,0.07,0.069,40.0
1304,1304,0.9579999999999999,0.069,0.069,40.0
1305,1305,0.9539999999999998,0.07,0.069,41.0
1306,1306,0.9539999999999998,0.07,0.067,41.0
1307,1307,0.9529999999999998,0.07,0.068,41.0
1308,1308,0.946,0.069,0.067,41.0
1309,1309,0.945,0.069,0.065,42.0
1310,1310,0.9359999999999999,0.07300000000000001,0.067,43.0
1311,1311,0.9349999999999999,0.069,0.07,41.0
1312,1312,0.9309999999999999,0.069,0.07,42.0
1313,1313,0.9309999999999999,0.068,0.068,42.0
1314,1314,0.9319999999999999,0.068,0.067,43.0
1315,1315,0.9289999999999999,0.067,0.065,43.0
1316,1316,0.9279999999999999,0.067,0.065,44.0
1317,1317,0.9339999999999999,0.066,0.066,44.0
1318,1318,0.939,0.067,0.067,44.0
1319,1319,0.9349999999999999,0.066,0.068,42.0
1320,1320,0.9349999999999999,0.066,0.066,42.0
1321,1321,0.9359999999999999,0.066,0.066,44.0
1322,1322,0.942,0.067,0.067,44.0
1323,1323,0.94,0.068,0.067,42.0
1324,1324,0.939,0.068,0.067,42.0
1325,1325,0.9369999999999999,0.067,0.067,42.0
1326,1326,0.938,0.068,0.068,42.0
1327,1327,0.941,0.068,0.068,41.0
1328,1328,0.943,0.07,0.07,41.0
1329,1329,0.946,0.07,0.07,39.0
1330,1330,0.951,0.07,0.07100000000000001,39.0
1331,1331,0.949,0.07,0.07300000000000001,39.0
1332,1332,0.947,0.07200000000000001,0.07300000000000001,37.0
1333,1333,0.9529999999999998,0.07300000000000001,0.07100000000000001,37.0
1334,1334,0.944,0.07100000000000001,0.07,37.0
1335,1335,0.949,0.07300000000000001,0.07,38.0
1336,1336,0.9569999999999999,0.07400000000000001,0.07100000000000001,36.0
1337,1337,0.9579999999999999,0.07400000000000001,0.07100000000000001,35.0
1338,1338,0.9569999999999999,0.07300000000000001,0.07100000000000001,35.0
1339,1339,0.9609999999999999,0.07200000000000001,0.07,36.0
1340,1340,0.949,0.07300000000000001,0.07100000000000001,36.0
1341,1341,0.95,0.07200000000000001,0.07100000000000001,36.0
1342,1342,0.948,0.07300000000000001,0.068,36.0
1343,1343,0.946,0.07400000000000001,0.069,37.0
1344,1344,0.95,0.07200000000000001,0.07100000000000001,37.0
1345,1345,0.951,0.07300000000000001,0.07,37.0
1346,1346,0.9539999999999998,0.07100000000000001,0.07,38.0
1347,1347,0.9559999999999998,0.07100000000000001,0.07,39.0
1348,1348,0.9569999999999999,0.07100000000000001,0.07200000000000001,39.0
1349,1349,0.9559999999999998,0.07200000000000001,0.07300000000000001,39.0
1350,1350,0.949,0.07200000000000001,0.07300000000000001,37.0
1351,1351,0.942,0.07200000000000001,0.07500000000000001,38.0
1352,1352,0.939,0.07200000000000001,0.07100000000000001,38.0
1353,1353,0.945,0.07200000000000001,0.07500000000000001,39.0
1354,1354,0.945,0.07,0.07700000000000001,39.0
1355,1355,0.951,0.07,0.07400000000000001,40.0
1356,1356,0.9589999999999999,0.07100000000000001,0.07700000000000001,40.0
1357,1357,0.9599999999999999,0.07100000000000001,0.07300000000000001,40.0
1358,1358,0.9619999999999999,0.07200000000000001,0.07200000000000001,40.0
1359,1359,0.9589999999999999,0.07300000000000001,0.07300000000000001,40.0
1360,1360,0.9619999999999999,0.07100000000000001,0.07,39.0
1361,1361,0.9579999999999999,0.07400000000000001,0.07100000000000001,40.0
1362,1362,0.9669999999999999,0.07300000000000001,0.07200000000000001,37.0
1363,1363,0.9719999999999999,0.07100000000000001,0.07200000000000001,37.0
1364,1364,0.9679999999999999,0.07200000000000001,0.07300000000000001,39.0
1365,1365,0.9679999999999999,0.07200000000000001,0.07500000000000001,37.0
1366,1366,0.9709999999999999,0.07200000000000001,0.07400000000000001,36.0
1367,1367,0.9739999999999999,0.07300000000000001,0.07200000000000001,37.0
1368,1368,0.9759999999999999,0.07400000000000001,0.07200000000000001,37.0
1369,1369,0.9779999999999999,0.07400000000000001,0.07400000000000001,36.0
1370,1370,0.9839999999999999,0.07300000000000001,0.07600000000000001,36.0
1371,1371,0.9949999999999999,0.07300000000000001,0.07200000000000001,36.0
1372,1372,1.002,0.07100000000000001,0.069,36.0
1373,1373,1.013,0.07,0.07100000000000001,39.0
1374,1374,1.0039999999999998,0.07100000000000001,0.067,39.0
1375,1375,1.002,0.069,0.065,40.0
1376,1376,1.0059999999999998,0.069,0.065,42.0
1377,1377,1.0139999999999998,0.069,0.065,42.0
1378,1378,1.0139999999999998,0.069,0.065,42.0
1379,1379,1.019,0.069,0.065,42.0
1380,1380,1.013,0.069,0.065,42.0
1381,1381,1.013,0.07,0.066,42.0
1382,1382,1.0119999999999998,0.07100000000000001,0.066,41.0
1383,1383,1.0099999999999998,0.07300000000000001,0.067,41.0
1384,1384,1.015,0.07400000000000001,0.069,40.0
1385,1385,1.0239999999999998,0.07500000000000001,0.069,39.0
1386,1386,1.0179999999999998,0.076,0.07,39.0
1387,1387,1.0139999999999998,0.076,0.07,37.0
1388,1388,1.011,0.077,0.07100000000000001,37.0
1389,1389,1.011,0.078,0.07,36.0
1390,1390,1.015,0.079,0.07,35.0
1391,1391,1.0239999999999998,0.076,0.07,34.0
1392,1392,1.0239999999999998,0.077,0.07300000000000001,36.0
1393,1393,1.027,0.078,0.07500000000000001,36.0
1394,1394,1.0319999999999998,0.078,0.07600000000000001,35.0
1395,1395,1.0339999999999998,0.077,0.07500000000000001,35.0
1396,1396,1.0359999999999998,0.077,0.07300000000000001,36.0
1397,1397,1.0339999999999998,0.077,0.07400000000000001,36.0
1398,1398,1.0299999999999998,0.07500000000000001,0.07200000000000001,36.0
1399,1399,1.0339999999999998,0.07500000000000001,0.07200000000000001,37.0
1400,1400,1.033,0.07500000000000001,0.07100000000000001,37.0
1401,1401,1.035,0.07400000000000001,0.07100000000000001,37.0
1402,1402,1.031,0.07500000000000001,0.07100000000000001,37.0
1403,1403,1.0379999999999998,0.07500000000000001,0.07200000000000001,36.0
1404,1404,1.035,0.07400000000000001,0.07300000000000001,36.0
1405,1405,1.0339999999999998,0.07400000000000001,0.07400000000000001,36.0
1406,1406,1.0359999999999998,0.07400000000000001,0.07700000000000001,36.0
1407,1407,1.0379999999999998,0.07500000000000001,0.081,36.0
1408,1408,1.041,0.076,0.082,35.0
1409,1409,1.041,0.076,0.083,34.0
1410,1410,1.039,0.076,0.079,34.0
1411,1411,1.041,0.076,0.079,34.0
1412,1412,1.0439999999999998,0.078,0.083,33.0
1413,1413,1.043,0.077,0.083,32.0
1414,1414,1.0439999999999998,0.07500000000000001,0.083,33.0
1415,1415,1.0439999999999998,0.07500000000000001,0.082,34.0
1416,1416,1.0439999999999998,0.07,0.08,35.0
1417,1417,1.0359999999999998,0.07100000000000001,0.079,36.0
1418,1418,1.0479999999999998,0.07100000000000001,0.079,36.0
1419,1419,1.0499999999999998,0.07200000000000001,0.07500000000000001,37.0
1420,1420,1.047,0.07200000000000001,0.07500000000000001,37.0
1421,1421,1.045,0.07300000000000001,0.07400000000000001,37.0
1422,1422,1.053,0.07200000000000001,0.07300000000000001,37.0
1423,1423,1.053,0.07300000000000001,0.07200000000000001,37.0
1424,1424,1.0479999999999998,0.07300000000000001,0.07200000000000001,37.0
1425,1425,1.045,0.07200000000000001,0.07200000000000001,37.0
1426,1426,1.043,0.07200000000000001,0.07100000000000001,39.0
1427,1427,1.033,0.07500000000000001,0.07400000000000001,39.0
1428,1428,1.041,0.07600000000000001,0.07500000000000001,36.0
1429,1429,1.0379999999999998,0.07500000000000001,0.07600000000000001,35.0
1430,1430,1.0359999999999998,0.07600000000000001,0.07600000000000001,35.0
1431,1431,1.039,0.07600000000000001,0.07600000000000001,34.0
1432,1432,1.035,0.077,0.07700000000000001,34.0
1433,1433,1.029,0.07600000000000001,0.07600000000000001,33.0
1434,1434,1.033,0.07600000000000001,0.07600000000000001,33.0
1435,1435,1.033,0.07600000000000001,0.07600000000000001,33.0
1436,1436,1.033,0.07600000000000001,0.07600000000000001,33.0
1437,1437,1.035,0.078,0.07800000000000001,33.0
1438,1438,1.0359999999999998,0.078,0.07700000000000001,33.0
1439,1439,1.0299999999999998,0.078,0.07800000000000001,34.0
1440,1440,1.029,0.07600000000000001,0.07800000000000001,34.0
1441,1441,1.035,0.077,0.079,35.0
1442,1442,1.0359999999999998,0.07500000000000001,0.079,34.0
1443,1443,1.029,0.07500000000000001,0.079,35.0
1444,1444,1.0319999999999998,0.07600000000000001,0.081,35.0
1445,1445,1.027,0.077,0.08,35.0
1446,1446,1.0219999999999998,0.07500000000000001,0.081,35.0
1447,1447,1.027,0.07500000000000001,0.081,36.0
1448,1448,1.027,0.07500000000000001,0.08600000000000001,36.0
1449,1449,1.027,0.07500000000000001,0.08900000000000001,36.0
1450,1450,1.0379999999999998,0.07500000000000001,0.09000000000000001,36.0
1451,1451,1.045,0.07500000000000001,0.09100000000000001,36.0
1452,1452,1.037,0.07500000000000001,0.09200000000000001,36.0
1453,1453,1.0479999999999998,0.07500000000000001,0.095,36.0
1454,1454,1.0399999999999998,0.07600000000000001,0.08900000000000001,36.0
1455,1455,1.043,0.07600000000000001,0.08900000000000001,35.0
1456,1456,1.053,0.07600000000000001,0.08900000000000001,35.0
1457,1457,1.0559999999999998,0.07500000000000001,0.09200000000000001,35.0
1458,1458,1.0579999999999998,0.076,0.09200000000000001,36.0
1459,1459,1.0579999999999998,0.077,0.095,36.0
1460,1460,1.0579999999999998,0.079,0.09100000000000001,35.0
1461,1461,1.051,0.078,0.09300000000000001,33.0
1462,1462,1.0419999999999998,0.079,0.09200000000000001,34.0
1463,1463,1.033,0.081,0.09400000000000001,33.0
1464,1464,1.0379999999999998,0.08,0.09100000000000001,33.0
1465,1465,1.0359999999999998,0.078,0.08900000000000001,34.0
1466,1466,1.043,0.079,0.09000000000000001,35.0
1467,1467,1.049,0.079,0.09100000000000001,34.0
1468,1468,1.047,0.079,0.09400000000000001,34.0
1469,1469,1.049,0.079,0.099,34.0
1470,1470,1.0479999999999998,0.078,0.10300000000000001,34.0
1471,1471,1.0459999999999998,0.08,0.1,34.0
1472,1472,1.041,0.081,0.10200000000000001,35.0
1473,1473,1.043,0.08,0.10200000000000001,34.0
1474,1474,1.055,0.081,0.10500000000000001,34.0
1475,1475,1.053,0.082,0.1,35.0
1476,1476,1.051,0.082,0.096,35.0
1477,1477,1.049,0.084,0.09300000000000001,36.0
1478,1478,1.0499999999999998,0.082,0.097,35.0
1479,1479,1.0559999999999998,0.081,0.099,35.0
1480,1480,1.057,0.08,0.101,36.0
1481,1481,1.049,0.08,0.095,36.0
1482,1482,1.0519999999999998,0.081,0.095,37.0
1483,1483,1.053,0.081,0.097,36.0
1484,1484,1.051,0.08,0.1,36.0
1485,1485,1.0479999999999998,0.08,0.101,37.0
1486,1486,1.0479999999999998,0.08,0.097,37.0
1487,1487,1.0519999999999998,0.081,0.10200000000000001,37.0
1488,1488,1.043,0.079,0.10200000000000001,36.0
1489,1489,1.0399999999999998,0.079,0.10600000000000001,37.0
1490,1490,1.037,0.08,0.10600000000000001,36.0
1491,1491,1.0339999999999998,0.08,0.10400000000000001,35.0
1492,1492,1.0319999999999998,0.08,0.10900000000000001,35.0
1493,1493,1.0359999999999998,0.081,0.111,35.0
1494,1494,1.0339999999999998,0.081,0.10700000000000001,34.0
1495,1495,1.035,0.08,0.10700000000000001,33.0
1496,1496,1.0359999999999998,0.08,0.111,33.0
1497,1497,1.037,0.08,0.11000000000000001,33.0
1498,1498,1.0399999999999998,0.08,0.115,33.0
1499,1499,1.0439999999999998,0.08,0.115,33.0
1500,1500,1.0419999999999998,0.081,0.11900000000000001,33.0
1501,1501,1.0439999999999998,0.083,0.12000000000000001,32.0
1502,1502,1.0319999999999998,0.085,0.12000000000000001,30.0
1503,1503,1.035,0.085,0.125,30.0
1504,1504,1.0379999999999998,0.083,0.128,29.0
1505,1505,1.041,0.083,0.13,30.0
1506,1506,1.043,0.083,0.127,30.0
1507,1507,1.0359999999999998,0.084,0.128,30.0
1508,1508,1.045,0.084,0.12000000000000001,29.0
1509,1509,1.0439999999999998,0.08600000000000001,0.11800000000000001,29.0
1510,1510,1.041,0.085,0.116,29.0
1511,1511,1.0439999999999998,0.082,0.113,29.0
1512,1512,1.0539999999999998,0.082,0.112,31.0
1513,1513,1.0579999999999998,0.081,0.112,32.0
1514,1514,1.0559999999999998,0.082,0.11000000000000001,32.0
1515,1515,1.0559999999999998,0.083,0.10600000000000001,32.0
1516,1516,1.0579999999999998,0.084,0.10200000000000001,33.0
1517,1517,1.055,0.082,0.101,32.0
1518,1518,1.0479999999999998,0.08,0.101,33.0
1519,1519,1.043,0.08,0.10200000000000001,33.0
1520,1520,1.0439999999999998,0.081,0.101,33.0
1521,1521,1.0399999999999998,0.079,0.10400000000000001,34.0
1522,1522,1.0339999999999998,0.081,0.099,34.0
1523,1523,1.0359999999999998,0.081,0.1,36.0
1524,1524,1.037,0.081,0.098,36.0
1525,1525,1.037,0.082,0.101,36.0
1526,1526,1.027,0.081,0.10400000000000001,35.0
1527,1527,1.0259999999999998,0.079,0.101,35.0
1528,1528,1.0259999999999998,0.079,0.1,36.0
1529,1529,1.0279999999999998,0.081,0.097,36.0
1530,1530,1.0279999999999998,0.081,0.095,35.0
1531,1531,1.021,0.08,0.098,35.0
1532,1532,1.021,0.081,0.095,35.0
1533,1533,1.015,0.082,0.095,35.0
1534,1534,1.017,0.084,0.09400000000000001,35.0
1535,1535,1.013,0.084,0.095,35.0
1536,1536,1.01,0.084,0.09400000000000001,35.0
1537,1537,1.013,0.079,0.09300000000000001,37.0
1538,1538,1.008,0.079,0.09300000000000001,38.0
1539,1539,1.0179999999999998,0.08,0.09300000000000001,39.0
1540,1540,1.021,0.079,0.095,39.0
1541,1541,1.029,0.08,0.098,40.0
1542,1542,1.029,0.079,0.099,39.0
1543,1543,1.0339999999999998,0.08,0.098,40.0
1544,1544,1.035,0.08,0.10200000000000001,40.0
1545,1545,1.0299999999999998,0.081,0.101,40.0
1546,1546,1.0239999999999998,0.082,0.098,38.0
1547,1547,1.023,0.082,0.095,38.0
1548,1548,1.023,0.082,0.096,39.0
1549,1549,1.0199999999999998,0.083,0.095,39.0
1550,1550,1.0179999999999998,0.083,0.095,39.0
1551,1551,1.0199999999999998,0.083,0.097,39.0
1552,1552,1.0179999999999998,0.085,0.098,39.0
1553,1553,1.0179999999999998,0.08600000000000001,0.101,37.0
1554,1554,1.021,0.08700000000000001,0.10500000000000001,36.0
1555,1555,1.021,0.085,0.10300000000000001,35.0
1556,1556,1.017,0.084,0.101,36.0
1557,1557,1.015,0.082,0.1,37.0
1558,1558,1.021,0.083,0.1,37.0
1559,1559,1.031,0.085,0.098,36.0
1560,1560,1.031,0.084,0.096,34.0
1561,1561,1.0239999999999998,0.084,0.096,35.0
1562,1562,1.0279999999999998,0.08600000000000001,0.098,35.0
1563,1563,1.0259999999999998,0.085,0.097,34.0
1564,1564,1.017,0.083,0.098,35.0
1565,1565,1.0159999999999998,0.085,0.098,36.0
1566,1566,1.013,0.08600000000000001,0.099,36.0
1567,1567,1.021,0.08700000000000001,0.10200000000000001,36.0
1568,1568,1.0239999999999998,0.084,0.10300000000000001,34.0
1569,1569,1.031,0.085,0.101,35.0
1570,1570,1.031,0.08600000000000001,0.101,35.0
1571,1571,1.023,0.08600000000000001,0.10200000000000001,35.0
1572,1572,1.017,0.083,0.095,35.0
1573,1573,1.01,0.084,0.09300000000000001,35.0
1574,1574,1.001,0.085,0.09300000000000001,34.0
1575,1575,0.9979999999999999,0.08600000000000001,0.08800000000000001,34.0
1576,1576,0.9849999999999999,0.081,0.08800000000000001,34.0
1577,1577,0.9779999999999999,0.08,0.08800000000000001,35.0
1578,1578,0.9799999999999999,0.081,0.08700000000000001,36.0
1579,1579,0.9839999999999999,0.079,0.08900000000000001,37.0
1580,1580,0.9949999999999999,0.078,0.08800000000000001,37.0
1581,1581,1.004,0.07600000000000001,0.08900000000000001,37.0
1582,1582,1.003,0.07600000000000001,0.08900000000000001,38.0
1583,1583,0.9929999999999999,0.07600000000000001,0.09000000000000001,39.0
1584,1584,0.9969999999999999,0.07600000000000001,0.09000000000000001,39.0
1585,1585,0.9919999999999999,0.07600000000000001,0.09200000000000001,39.0
1586,1586,0.9789999999999999,0.07700000000000001,0.09100000000000001,39.0
1587,1587,0.9909999999999999,0.078,0.09200000000000001,39.0
1588,1588,1.008,0.078,0.093,39.0
