,ge,tc,tf,ln,dn
997,997,0.08499999999999998,0.08299999999999999,99.0,99.0
998,998,0.08099999999999997,0.08599999999999998,99.0,99.0
999,999,0.07599999999999998,0.081,99.0,99.0
1000,1000,0.07699999999999997,0.091,99.0,99.0
1001,1001,0.07699999999999997,0.086,99.0,99.0
1002,1002,0.07799999999999999,0.084,99.0,99.0
1003,1003,0.08699999999999998,0.09499999999999999,99.0,99.0
1004,1004,0.09399999999999999,0.08199999999999999,99.0,99.0
1005,1005,0.09399999999999997,0.077,99.0,99.0
1006,1006,0.09499999999999999,0.072,99.0,99.0
1007,1007,0.08099999999999997,0.079,99.0,99.0
1008,1008,0.08399999999999999,0.08499999999999998,99.0,99.0
1009,1009,0.08399999999999999,0.08799999999999997,99.0,99.0
1010,1010,0.085,0.08899999999999997,99.0,99.0
1011,1011,0.08199999999999999,0.09099999999999998,99.0,99.0
1012,1012,0.08499999999999998,0.092,99.0,99.0
1013,1013,0.095,0.09999999999999998,99.0,99.0
1014,1014,0.08799999999999997,0.10199999999999998,99.0,99.0
1015,1015,0.08899999999999997,0.10699999999999997,99.0,99.0
1016,1016,0.08999999999999997,0.11199999999999997,99.0,99.0
1017,1017,0.08999999999999998,0.11999999999999998,99.0,99.0
1018,1018,0.08999999999999998,0.11299999999999999,99.0,99.0
1019,1019,0.08799999999999997,0.10699999999999997,99.0,99.0
1020,1020,0.08499999999999996,0.102,99.0,99.0
1021,1021,0.08799999999999997,0.08599999999999998,99.0,99.0
1022,1022,0.08999999999999997,0.081,99.0,99.0
1023,1023,0.08799999999999997,0.079,99.0,99.0
1024,1024,0.08699999999999998,0.07,99.0,99.0
1025,1025,0.08599999999999998,0.067,99.0,99.0
1026,1026,0.08499999999999998,0.072,99.0,99.0
1027,1027,0.09099999999999998,0.07899999999999999,99.0,99.0
1028,1028,0.09399999999999999,0.08299999999999999,99.0,99.0
1029,1029,0.09799999999999999,0.07599999999999998,99.0,99.0
1030,1030,0.1,0.068,99.0,99.0
1031,1031,0.095,0.06699999999999999,99.0,99.0
1032,1032,0.08299999999999998,0.06199999999999999,99.0,99.0
1033,1033,0.08699999999999998,0.06599999999999999,99.0,99.0
1034,1034,0.08499999999999998,0.07999999999999999,99.0,99.0
1035,1035,0.07899999999999997,0.086,99.0,99.0
1036,1036,0.081,0.08299999999999999,99.0,99.0
1037,1037,0.08699999999999998,0.08800000000000001,99.0,99.0
1038,1038,0.08599999999999998,0.087,99.0,99.0
1039,1039,0.08599999999999998,0.074,99.0,99.0
1040,1040,0.08799999999999997,0.078,99.0,99.0
1041,1041,0.08999999999999998,0.08299999999999999,99.0,99.0
1042,1042,0.08899999999999998,0.09699999999999999,99.0,99.0
1043,1043,0.08899999999999998,0.08800000000000001,99.0,99.0
1044,1044,0.08999999999999998,0.088,99.0,99.0
1045,1045,0.08799999999999997,0.088,99.0,99.0
1046,1046,0.08699999999999998,0.08800000000000001,99.0,99.0
1047,1047,0.08399999999999999,0.086,99.0,99.0
1048,1048,0.08799999999999997,0.07500000000000001,99.0,99.0
1049,1049,0.087,0.09399999999999999,99.0,99.0
1050,1050,0.08799999999999997,0.092,99.0,99.0
1051,1051,0.086,0.095,99.0,99.0
1052,1052,0.07999999999999999,0.095,99.0,99.0
1053,1053,0.08899999999999998,0.105,99.0,99.0
1054,1054,0.09499999999999996,0.11299999999999999,99.0,99.0
1055,1055,0.09399999999999999,0.09099999999999998,99.0,99.0
1056,1056,0.09499999999999999,0.09299999999999999,99.0,99.0
1057,1057,0.09299999999999999,0.09099999999999998,99.0,99.0
1058,1058,0.09099999999999998,0.09300000000000001,99.0,99.0
1059,1059,0.09399999999999999,0.1,99.0,99.0
1060,1060,0.099,0.10899999999999999,99.0,99.0
1061,1061,0.09799999999999999,0.115,99.0,99.0
1062,1062,0.106,0.12199999999999997,99.0,99.0
1063,1063,0.10399999999999998,0.11499999999999998,99.0,99.0
1064,1064,0.106,0.118,99.0,99.0
1065,1065,0.10700000000000001,0.10899999999999999,99.0,99.0
1066,1066,0.10400000000000001,0.11199999999999999,99.0,99.0
1067,1067,0.10599999999999998,0.10599999999999998,99.0,99.0
1068,1068,0.09899999999999999,0.1,99.0,99.0
1069,1069,0.09899999999999996,0.10399999999999998,99.0,99.0
1070,1070,0.09699999999999998,0.09699999999999999,99.0,99.0
1071,1071,0.105,0.10599999999999998,99.0,99.0
1072,1072,0.11,0.10399999999999998,99.0,99.0
1073,1073,0.11999999999999998,0.09799999999999998,99.0,99.0
1074,1074,0.11499999999999998,0.10899999999999999,99.0,99.0
1075,1075,0.11599999999999998,0.1,99.0,99.0
1076,1076,0.11699999999999998,0.09999999999999998,99.0,99.0
1077,1077,0.12399999999999999,0.09099999999999998,99.0,99.0
1078,1078,0.11599999999999998,0.07799999999999999,99.0,99.0
1079,1079,0.118,0.072,99.0,99.0
1080,1080,0.11900000000000001,0.08,99.0,99.0
1081,1081,0.12399999999999999,0.07499999999999998,99.0,99.0
1082,1082,0.12599999999999997,0.06599999999999999,99.0,99.0
1083,1083,0.134,0.06599999999999999,99.0,99.0
1084,1084,0.139,0.06799999999999999,99.0,99.0
1085,1085,0.146,0.078,99.0,99.0
1086,1086,0.144,0.081,99.0,99.0
1087,1087,0.14699999999999996,0.099,99.0,99.0
1088,1088,0.15699999999999997,0.094,99.0,99.0
1089,1089,0.15899999999999997,0.09999999999999998,99.0,99.0
1090,1090,0.163,0.09699999999999998,99.0,99.0
1091,1091,0.16699999999999998,0.10399999999999998,99.0,99.0
1092,1092,0.16799999999999998,0.09299999999999999,99.0,99.0
1093,1093,0.16299999999999998,0.08899999999999998,99.0,99.0
1094,1094,0.17099999999999999,0.08399999999999999,99.0,99.0
1095,1095,0.16699999999999998,0.08299999999999999,99.0,99.0
1096,1096,0.166,0.07899999999999999,99.0,99.0
1097,1097,0.15999999999999998,0.076,99.0,99.0
1098,1098,0.16,0.081,99.0,99.0
1099,1099,0.15699999999999997,0.08299999999999999,99.0,99.0
1100,1100,0.156,0.08199999999999999,99.0,99.0
1101,1101,0.151,0.07599999999999998,99.0,99.0
1102,1102,0.168,0.08199999999999998,99.0,99.0
1103,1103,0.17200000000000004,0.07999999999999999,99.0,99.0
1104,1104,0.18000000000000005,0.08299999999999998,99.0,99.0
1105,1105,0.18200000000000002,0.07799999999999997,99.0,99.0
1106,1106,0.17300000000000001,0.08199999999999999,99.0,99.0
1107,1107,0.16700000000000004,0.08199999999999998,99.0,99.0
1108,1108,0.18100000000000002,0.07799999999999999,99.0,99.0
1109,1109,0.191,0.08199999999999999,99.0,99.0
1110,1110,0.19800000000000004,0.073,99.0,99.0
1111,1111,0.193,0.07499999999999998,99.0,99.0
1112,1112,0.187,0.06899999999999999,99.0,99.0
1113,1113,0.18700000000000003,0.07199999999999998,99.0,99.0
1114,1114,0.18600000000000008,0.07099999999999998,99.0,99.0
1115,1115,0.18600000000000003,0.06899999999999999,99.0,99.0
1116,1116,0.19600000000000006,0.06899999999999999,99.0,99.0
1117,1117,0.20199999999999999,0.06499999999999999,99.0,99.0
1118,1118,0.203,0.05899999999999998,99.0,99.0
1119,1119,0.21300000000000005,0.06399999999999999,99.0,99.0
1120,1120,0.21000000000000008,0.059999999999999984,99.0,99.0
1121,1121,0.22,0.056999999999999995,99.0,99.0
1122,1122,0.21899999999999997,0.056999999999999995,99.0,99.0
1123,1123,0.21299999999999997,0.056999999999999995,99.0,99.0
1124,1124,0.21200000000000002,0.06199999999999999,99.0,99.0
1125,1125,0.20700000000000002,0.06299999999999999,99.0,99.0
1126,1126,0.201,0.05999999999999999,99.0,99.0
1127,1127,0.19499999999999995,0.059,99.0,99.0
1128,1128,0.19200000000000003,0.059,99.0,99.0
1129,1129,0.18900000000000003,0.04699999999999999,99.0,99.0
1130,1130,0.18500000000000003,0.045,99.0,99.0
1131,1131,0.19300000000000003,0.05099999999999999,99.0,99.0
1132,1132,0.18600000000000008,0.053,99.0,99.0
1133,1133,0.18300000000000008,0.059000000000000004,99.0,99.0
1134,1134,0.1670000000000001,0.06299999999999999,99.0,99.0
1135,1135,0.169,0.05500000000000001,99.0,99.0
1136,1136,0.16800000000000004,0.053,99.0,99.0
1137,1137,0.162,0.053000000000000005,99.0,99.0
1138,1138,0.168,0.06,99.0,99.0
1139,1139,0.16800000000000004,0.071,99.0,99.0
1140,1140,0.16400000000000006,0.068,99.0,99.0
1141,1141,0.16700000000000007,0.075,99.0,99.0
1142,1142,0.17400000000000004,0.066,99.0,99.0
1143,1143,0.16400000000000003,0.07200000000000001,99.0,99.0
1144,1144,0.163,0.063,99.0,99.0
1145,1145,0.15600000000000003,0.05199999999999999,99.0,99.0
1146,1146,0.159,0.04300000000000001,99.0,99.0
1147,1147,0.157,0.046,99.0,99.0
1148,1148,0.153,0.05399999999999999,99.0,99.0
1149,1149,0.15900000000000003,0.054000000000000006,99.0,99.0
1150,1150,0.156,0.04300000000000001,99.0,99.0
1151,1151,0.152,0.03900000000000001,99.0,99.0
1152,1152,0.14400000000000002,0.03900000000000001,99.0,99.0
1153,1153,0.14800000000000002,0.037000000000000005,99.0,99.0
1154,1154,0.153,0.032,99.0,99.0
1155,1155,0.152,0.026000000000000002,99.0,99.0
1156,1156,0.15199999999999997,0.017,99.0,99.0
1157,1157,0.15500000000000003,0.01,99.0,99.0
1158,1158,0.148,0.012000000000000002,99.0,99.0
1159,1159,0.158,0.016,99.0,99.0
1160,1160,0.153,0.019,99.0,99.0
1161,1161,0.15499999999999997,0.021,99.0,99.0
1162,1162,0.15,0.012000000000000002,99.0,99.0
1163,1163,0.148,0.009000000000000001,99.0,99.0
1164,1164,0.145,0.011000000000000001,99.0,99.0
1165,1165,0.144,0.011000000000000001,99.0,99.0
1166,1166,0.13799999999999998,0.011000000000000001,99.0,99.0
1167,1167,0.142,0.009000000000000001,99.0,99.0
1168,1168,0.13999999999999996,0.007000000000000001,99.0,99.0
1169,1169,0.14,0.006999999999999999,99.0,99.0
1170,1170,0.135,0.006999999999999999,99.0,99.0
1171,1171,0.13699999999999998,0.008,99.0,99.0
1172,1172,0.135,0.01,99.0,99.0
1173,1173,0.13399999999999998,0.01,99.0,99.0
1174,1174,0.131,0.01,99.0,99.0
1175,1175,0.13799999999999998,0.009000000000000001,99.0,99.0
1176,1176,0.142,0.011000000000000001,99.0,99.0
1177,1177,0.13699999999999998,0.006000000000000001,99.0,99.0
1178,1178,0.141,0.005,99.0,99.0
1179,1179,0.142,0.004,99.0,99.0
1180,1180,0.141,0.004,99.0,99.0
1181,1181,0.144,0.006000000000000001,99.0,99.0
1182,1182,0.136,0.002,99.0,99.0
1183,1183,0.13999999999999999,0.0030000000000000005,99.0,99.0
1184,1184,0.14399999999999996,0.006,99.0,99.0
1185,1185,0.141,0.008,99.0,99.0
1186,1186,0.14799999999999996,0.013999999999999999,99.0,99.0
1187,1187,0.13599999999999998,0.016,99.0,99.0
1188,1188,0.13899999999999998,0.018000000000000002,99.0,99.0
1189,1189,0.13199999999999998,0.015,99.0,99.0
1190,1190,0.13899999999999998,0.015000000000000005,99.0,99.0
1191,1191,0.146,0.017,99.0,99.0
1192,1192,0.13699999999999998,0.019000000000000003,99.0,99.0
1193,1193,0.141,0.017,99.0,99.0
1194,1194,0.13399999999999998,0.015,99.0,99.0
1195,1195,0.138,0.015,99.0,99.0
1196,1196,0.132,0.014000000000000002,99.0,99.0
1197,1197,0.128,0.013999999999999999,99.0,99.0
1198,1198,0.126,0.012000000000000002,99.0,99.0
1199,1199,0.12599999999999997,0.012000000000000002,99.0,99.0
1200,1200,0.11999999999999998,0.006,99.0,99.0
1201,1201,0.127,0.008,99.0,99.0
1202,1202,0.126,0.006000000000000001,99.0,99.0
1203,1203,0.132,0.007000000000000001,99.0,99.0
1204,1204,0.132,0.01,99.0,99.0
1205,1205,0.139,0.006999999999999999,99.0,99.0
1206,1206,0.14,0.005,99.0,99.0
1207,1207,0.131,0.005,99.0,99.0
1208,1208,0.13399999999999998,0.005,99.0,99.0
1209,1209,0.13999999999999999,0.009000000000000001,99.0,99.0
1210,1210,0.145,0.009,99.0,99.0
1211,1211,0.149,0.014000000000000002,99.0,99.0
1212,1212,0.13999999999999999,0.016,99.0,99.0
1213,1213,0.15,0.021,99.0,99.0
1214,1214,0.153,0.026000000000000002,99.0,99.0
1215,1215,0.159,0.027000000000000003,99.0,99.0
1216,1216,0.16900000000000007,0.028000000000000004,99.0,99.0
1217,1217,0.16500000000000004,0.037000000000000005,99.0,99.0
1218,1218,0.17500000000000004,0.04,99.0,99.0
1219,1219,0.18200000000000002,0.045,99.0,99.0
1220,1220,0.18400000000000008,0.05199999999999999,99.0,99.0
1221,1221,0.17700000000000007,0.05399999999999999,99.0,99.0
1222,1222,0.17300000000000007,0.05299999999999999,99.0,99.0
1223,1223,0.16100000000000006,0.05699999999999998,99.0,99.0
1224,1224,0.16500000000000006,0.05599999999999998,99.0,99.0
1225,1225,0.15000000000000002,0.05799999999999999,99.0,99.0
1226,1226,0.15000000000000002,0.05799999999999999,99.0,99.0
1227,1227,0.14700000000000002,0.05999999999999999,99.0,99.0
1228,1228,0.16,0.055999999999999994,99.0,99.0
1229,1229,0.16600000000000004,0.056999999999999995,99.0,99.0
1230,1230,0.16900000000000007,0.05299999999999999,99.0,99.0
1231,1231,0.16000000000000003,0.043,99.0,99.0
1232,1232,0.1630000000000001,0.048,99.0,99.0
1233,1233,0.1690000000000001,0.05199999999999999,99.0,99.0
1234,1234,0.16700000000000007,0.048,99.0,99.0
1235,1235,0.16700000000000004,0.044000000000000004,99.0,99.0
1236,1236,0.16400000000000006,0.05,99.0,99.0
1237,1237,0.153,0.043,99.0,99.0
1238,1238,0.153,0.046,99.0,99.0
1239,1239,0.15,0.046999999999999986,99.0,99.0
1240,1240,0.149,0.04799999999999999,99.0,99.0
1241,1241,0.14200000000000002,0.041999999999999996,99.0,99.0
1242,1242,0.132,0.040999999999999995,99.0,99.0
1243,1243,0.134,0.04,99.0,99.0
1244,1244,0.126,0.040999999999999995,99.0,99.0
1245,1245,0.13399999999999998,0.043999999999999984,99.0,99.0
1246,1246,0.132,0.026000000000000006,99.0,99.0
1247,1247,0.139,0.028000000000000004,99.0,99.0
1248,1248,0.135,0.031000000000000007,99.0,99.0
1249,1249,0.13,0.03,99.0,99.0
1250,1250,0.13399999999999998,0.036000000000000004,99.0,99.0
1251,1251,0.131,0.036000000000000004,99.0,99.0
1252,1252,0.13799999999999998,0.038,99.0,99.0
1253,1253,0.132,0.03900000000000001,99.0,99.0
1254,1254,0.134,0.044000000000000004,99.0,99.0
1255,1255,0.128,0.042,99.0,99.0
1256,1256,0.132,0.039,99.0,99.0
1257,1257,0.126,0.045,99.0,99.0
1258,1258,0.11299999999999999,0.03899999999999999,99.0,99.0
1259,1259,0.10499999999999998,0.036000000000000004,99.0,99.0
1260,1260,0.10299999999999997,0.036000000000000004,99.0,99.0
1261,1261,0.10999999999999996,0.035,99.0,99.0
1262,1262,0.11699999999999999,0.040999999999999995,99.0,99.0
1263,1263,0.11399999999999999,0.048999999999999995,99.0,99.0
1264,1264,0.11399999999999999,0.05299999999999999,99.0,99.0
1265,1265,0.114,0.055999999999999994,99.0,99.0
1266,1266,0.11900000000000002,0.05599999999999999,99.0,99.0
1267,1267,0.126,0.05499999999999999,99.0,99.0
1268,1268,0.128,0.061,99.0,99.0
1269,1269,0.11800000000000001,0.061,99.0,99.0
1270,1270,0.11899999999999998,0.053999999999999986,99.0,99.0
1271,1271,0.12900000000000003,0.057,99.0,99.0
1272,1272,0.122,0.05,99.0,99.0
1273,1273,0.121,0.053999999999999986,99.0,99.0
1274,1274,0.11599999999999999,0.05199999999999999,99.0,99.0
1275,1275,0.10999999999999999,0.051,99.0,99.0
1276,1276,0.10899999999999999,0.061,99.0,99.0
1277,1277,0.115,0.061,99.0,99.0
1278,1278,0.10999999999999999,0.06499999999999999,99.0,99.0
1279,1279,0.118,0.05799999999999999,99.0,99.0
1280,1280,0.12399999999999999,0.06299999999999999,99.0,99.0
1281,1281,0.114,0.059,99.0,99.0
1282,1282,0.11799999999999997,0.06699999999999999,99.0,99.0
1283,1283,0.10899999999999999,0.06799999999999999,99.0,99.0
1284,1284,0.111,0.071,99.0,99.0
1285,1285,0.128,0.071,99.0,99.0
1286,1286,0.133,0.07699999999999999,99.0,99.0
1287,1287,0.128,0.08199999999999999,99.0,99.0
1288,1288,0.12499999999999999,0.076,99.0,99.0
1289,1289,0.13699999999999998,0.08,99.0,99.0
1290,1290,0.12999999999999998,0.079,99.0,99.0
1291,1291,0.142,0.094,99.0,99.0
1292,1292,0.13799999999999998,0.087,99.0,99.0
1293,1293,0.131,0.08399999999999999,99.0,99.0
1294,1294,0.139,0.08199999999999999,99.0,99.0
1295,1295,0.136,0.08299999999999999,99.0,99.0
1296,1296,0.139,0.07400000000000001,99.0,99.0
1297,1297,0.139,0.084,99.0,99.0
1298,1298,0.147,0.08499999999999998,99.0,99.0
1299,1299,0.15,0.08700000000000001,99.0,99.0
1300,1300,0.13,0.08199999999999999,99.0,99.0
1301,1301,0.122,0.08199999999999999,99.0,99.0
1302,1302,0.12399999999999999,0.08599999999999998,99.0,99.0
1303,1303,0.11,0.076,99.0,99.0
1304,1304,0.107,0.085,99.0,99.0
1305,1305,0.10400000000000001,0.09300000000000001,99.0,99.0
1306,1306,0.11100000000000002,0.09799999999999999,99.0,99.0
1307,1307,0.10600000000000001,0.11099999999999997,99.0,99.0
1308,1308,0.09799999999999999,0.11099999999999997,99.0,99.0
1309,1309,0.09699999999999999,0.12299999999999998,99.0,99.0
1310,1310,0.09699999999999999,0.121,99.0,99.0
1311,1311,0.09399999999999999,0.128,99.0,99.0
1312,1312,0.09599999999999997,0.12699999999999997,99.0,99.0
1313,1313,0.09399999999999999,0.128,99.0,99.0
1314,1314,0.096,0.12499999999999999,99.0,99.0
1315,1315,0.102,0.121,99.0,99.0
1316,1316,0.09299999999999999,0.10499999999999998,99.0,99.0
1317,1317,0.079,0.111,99.0,99.0
1318,1318,0.081,0.095,99.0,99.0
1319,1319,0.08999999999999998,0.102,99.0,99.0
1320,1320,0.08799999999999997,0.102,99.0,99.0
1321,1321,0.08299999999999999,0.10299999999999997,99.0,99.0
1322,1322,0.08599999999999998,0.09799999999999998,99.0,99.0
1323,1323,0.081,0.08899999999999998,99.0,99.0
1324,1324,0.07599999999999998,0.08599999999999998,99.0,99.0
1325,1325,0.08299999999999999,0.092,99.0,99.0
1326,1326,0.09899999999999999,0.09399999999999999,99.0,99.0
1327,1327,0.09799999999999999,0.09699999999999999,99.0,99.0
1328,1328,0.088,0.095,99.0,99.0
1329,1329,0.09499999999999999,0.103,99.0,99.0
1330,1330,0.1,0.09599999999999997,99.0,99.0
1331,1331,0.09699999999999998,0.09699999999999999,99.0,99.0
1332,1332,0.086,0.09699999999999999,99.0,99.0
1333,1333,0.087,0.103,99.0,99.0
1334,1334,0.076,0.10099999999999999,99.0,99.0
1335,1335,0.06899999999999999,0.096,99.0,99.0
1336,1336,0.061999999999999986,0.10299999999999997,99.0,99.0
1337,1337,0.056999999999999995,0.09299999999999997,99.0,99.0
1338,1338,0.059,0.09399999999999999,99.0,99.0
1339,1339,0.06299999999999999,0.09099999999999998,99.0,99.0
1340,1340,0.06199999999999999,0.086,99.0,99.0
1341,1341,0.057999999999999996,0.09,99.0,99.0
1342,1342,0.04699999999999999,0.09899999999999999,99.0,99.0
1343,1343,0.04699999999999999,0.09999999999999998,99.0,99.0
1344,1344,0.046999999999999986,0.103,99.0,99.0
1345,1345,0.04499999999999999,0.09699999999999999,99.0,99.0
1346,1346,0.04899999999999999,0.09099999999999998,99.0,99.0
1347,1347,0.05899999999999998,0.10099999999999998,99.0,99.0
1348,1348,0.06299999999999999,0.094,99.0,99.0
1349,1349,0.06599999999999999,0.091,99.0,99.0
1350,1350,0.06399999999999999,0.09000000000000002,99.0,99.0
1351,1351,0.06599999999999998,0.10100000000000002,99.0,99.0
1352,1352,0.060999999999999985,0.11,99.0,99.0
1353,1353,0.05999999999999999,0.11600000000000002,99.0,99.0
1354,1354,0.05899999999999998,0.12300000000000001,99.0,99.0
1355,1355,0.05299999999999999,0.10999999999999999,99.0,99.0
1356,1356,0.04899999999999999,0.10599999999999998,99.0,99.0
1357,1357,0.04899999999999999,0.10399999999999998,99.0,99.0
1358,1358,0.05499999999999998,0.10200000000000001,99.0,99.0
1359,1359,0.05299999999999999,0.10800000000000001,99.0,99.0
1360,1360,0.05899999999999998,0.10700000000000001,99.0,99.0
1361,1361,0.05199999999999999,0.10799999999999998,99.0,99.0
1362,1362,0.05499999999999998,0.10099999999999999,99.0,99.0
1363,1363,0.05799999999999999,0.10099999999999999,99.0,99.0
1364,1364,0.06599999999999998,0.1,99.0,99.0
1365,1365,0.073,0.111,99.0,99.0
1366,1366,0.08099999999999997,0.11500000000000002,99.0,99.0
1367,1367,0.086,0.113,99.0,99.0
1368,1368,0.08299999999999999,0.10800000000000001,99.0,99.0
1369,1369,0.09099999999999998,0.10700000000000001,99.0,99.0
1370,1370,0.09299999999999999,0.099,99.0,99.0
1371,1371,0.09999999999999998,0.10300000000000001,99.0,99.0
1372,1372,0.10399999999999997,0.09900000000000002,99.0,99.0
1373,1373,0.09699999999999998,0.087,99.0,99.0
1374,1374,0.09499999999999999,0.087,99.0,99.0
1375,1375,0.09299999999999997,0.091,99.0,99.0
1376,1376,0.08399999999999999,0.085,99.0,99.0
1377,1377,0.08799999999999997,0.08700000000000001,99.0,99.0
1378,1378,0.08299999999999999,0.088,99.0,99.0
1379,1379,0.08399999999999999,0.091,99.0,99.0
1380,1380,0.08999999999999998,0.09799999999999999,99.0,99.0
1381,1381,0.08499999999999998,0.1,99.0,99.0
1382,1382,0.08999999999999998,0.09900000000000002,99.0,99.0
1383,1383,0.09299999999999999,0.10300000000000001,99.0,99.0
1384,1384,0.081,0.10400000000000001,99.0,99.0
1385,1385,0.07999999999999999,0.098,99.0,99.0
1386,1386,0.08199999999999999,0.099,99.0,99.0
1387,1387,0.08299999999999999,0.10099999999999999,99.0,99.0
1388,1388,0.08199999999999999,0.09200000000000001,99.0,99.0
1389,1389,0.091,0.095,99.0,99.0
1390,1390,0.10199999999999998,0.109,99.0,99.0
1391,1391,0.09899999999999999,0.10799999999999998,99.0,99.0
1392,1392,0.09399999999999999,0.113,99.0,99.0
1393,1393,0.09899999999999999,0.117,99.0,99.0
1394,1394,0.1,0.12200000000000001,99.0,99.0
1395,1395,0.09299999999999999,0.131,99.0,99.0
1396,1396,0.09399999999999999,0.141,99.0,99.0
1397,1397,0.10399999999999998,0.14,99.0,99.0
1398,1398,0.11,0.135,99.0,99.0
1399,1399,0.11599999999999999,0.122,99.0,99.0
1400,1400,0.11199999999999999,0.131,99.0,99.0
1401,1401,0.122,0.117,99.0,99.0
1402,1402,0.11999999999999998,0.111,99.0,99.0
1403,1403,0.121,0.11800000000000001,99.0,99.0
1404,1404,0.13299999999999998,0.12,99.0,99.0
1405,1405,0.132,0.11800000000000001,99.0,99.0
1406,1406,0.13299999999999998,0.11500000000000002,99.0,99.0
1407,1407,0.15,0.11900000000000001,99.0,99.0
1408,1408,0.149,0.128,99.0,99.0
1409,1409,0.13299999999999998,0.131,99.0,99.0
1410,1410,0.13699999999999998,0.129,99.0,99.0
1411,1411,0.14299999999999996,0.126,99.0,99.0
1412,1412,0.144,0.127,99.0,99.0
1413,1413,0.13999999999999999,0.129,99.0,99.0
1414,1414,0.142,0.14600000000000002,99.0,99.0
1415,1415,0.154,0.129,99.0,99.0
1416,1416,0.16300000000000003,0.136,99.0,99.0
1417,1417,0.16299999999999998,0.14,99.0,99.0
1418,1418,0.16300000000000003,0.131,99.0,99.0
1419,1419,0.157,0.146,99.0,99.0
1420,1420,0.154,0.161,99.0,99.0
1421,1421,0.15999999999999998,0.17000000000000004,99.0,99.0
1422,1422,0.155,0.17300000000000004,99.0,99.0
1423,1423,0.151,0.16399999999999998,99.0,99.0
1424,1424,0.14700000000000002,0.165,99.0,99.0
1425,1425,0.149,0.15200000000000002,99.0,99.0
1426,1426,0.147,0.138,99.0,99.0
1427,1427,0.155,0.12800000000000003,99.0,99.0
1428,1428,0.15600000000000003,0.11500000000000002,99.0,99.0
1429,1429,0.16300000000000003,0.129,99.0,99.0
1430,1430,0.16600000000000004,0.11599999999999998,99.0,99.0
1431,1431,0.16700000000000004,0.10399999999999998,99.0,99.0
1432,1432,0.163,0.11699999999999999,99.0,99.0
1433,1433,0.165,0.11,99.0,99.0
1434,1434,0.16599999999999998,0.11600000000000002,99.0,99.0
1435,1435,0.153,0.09599999999999997,99.0,99.0
1436,1436,0.16700000000000004,0.102,99.0,99.0
1437,1437,0.15499999999999997,0.08900000000000001,99.0,99.0
1438,1438,0.16500000000000004,0.102,99.0,99.0
1439,1439,0.16800000000000004,0.091,99.0,99.0
1440,1440,0.16099999999999998,0.08299999999999999,99.0,99.0
1441,1441,0.16400000000000003,0.07200000000000001,99.0,99.0
1442,1442,0.16400000000000003,0.065,99.0,99.0
1443,1443,0.16500000000000004,0.054000000000000006,99.0,99.0
1444,1444,0.17400000000000002,0.042,99.0,99.0
1445,1445,0.17800000000000002,0.047000000000000014,99.0,99.0
1446,1446,0.17500000000000007,0.040999999999999995,99.0,99.0
1447,1447,0.17600000000000005,0.035,99.0,99.0
1448,1448,0.171,0.04100000000000001,99.0,99.0
1449,1449,0.16700000000000004,0.04800000000000001,99.0,99.0
1450,1450,0.16400000000000003,0.053,99.0,99.0
1451,1451,0.16600000000000004,0.063,99.0,99.0
1452,1452,0.163,0.05800000000000001,99.0,99.0
1453,1453,0.152,0.064,99.0,99.0
1454,1454,0.151,0.057,99.0,99.0
1455,1455,0.153,0.059,99.0,99.0
1456,1456,0.158,0.073,99.0,99.0
1457,1457,0.15499999999999997,0.06399999999999999,99.0,99.0
1458,1458,0.154,0.06499999999999999,99.0,99.0
1459,1459,0.15,0.05099999999999999,99.0,99.0
1460,1460,0.146,0.05299999999999999,99.0,99.0
1461,1461,0.144,0.047,99.0,99.0
1462,1462,0.143,0.05,99.0,99.0
1463,1463,0.142,0.04100000000000001,99.0,99.0
1464,1464,0.143,0.036000000000000004,99.0,99.0
1465,1465,0.138,0.046000000000000006,99.0,99.0
1466,1466,0.145,0.043,99.0,99.0
1467,1467,0.153,0.047,99.0,99.0
1468,1468,0.15599999999999997,0.057,99.0,99.0
1469,1469,0.15499999999999997,0.07,99.0,99.0
1470,1470,0.157,0.07,99.0,99.0
1471,1471,0.153,0.059,99.0,99.0
1472,1472,0.155,0.05,99.0,99.0
1473,1473,0.15499999999999997,0.055999999999999994,99.0,99.0
1474,1474,0.16,0.05399999999999999,99.0,99.0
1475,1475,0.158,0.061,99.0,99.0
1476,1476,0.162,0.07200000000000001,99.0,99.0
1477,1477,0.166,0.05900000000000001,99.0,99.0
1478,1478,0.17300000000000001,0.06899999999999999,99.0,99.0
1479,1479,0.17,0.064,99.0,99.0
1480,1480,0.171,0.05299999999999999,99.0,99.0
1481,1481,0.18000000000000005,0.059,99.0,99.0
1482,1482,0.17400000000000002,0.059,99.0,99.0
1483,1483,0.17700000000000007,0.05199999999999999,99.0,99.0
1484,1484,0.16800000000000007,0.04699999999999999,99.0,99.0
1485,1485,0.17300000000000007,0.046,99.0,99.0
1486,1486,0.1820000000000001,0.038000000000000006,99.0,99.0
1487,1487,0.19600000000000012,0.030000000000000006,99.0,99.0
1488,1488,0.20400000000000007,0.024,99.0,99.0
1489,1489,0.1930000000000001,0.022000000000000002,99.0,99.0
1490,1490,0.18000000000000005,0.02,99.0,99.0
1491,1491,0.17500000000000004,0.025,99.0,99.0
1492,1492,0.18700000000000006,0.018000000000000002,99.0,99.0
1493,1493,0.16900000000000007,0.018000000000000002,99.0,99.0
