,ge,tc,tl,ln,dn
236,236,1.0159999999999998,1.0230000000000001,0.0,0.97
237,237,1.0159999999999998,1.0230000000000001,0.0,0.97
238,238,1.0149999999999997,1.0230000000000001,0.0,0.98
239,239,1.0139999999999998,1.0230000000000001,0.0,0.98
240,240,1.0159999999999996,1.023,0.0,0.95
241,241,1.017,1.0219999999999998,0.0,0.97
242,242,1.0159999999999996,1.021,0.0,0.96
243,243,1.0159999999999996,1.021,0.0,0.98
244,244,1.0149999999999997,1.02,0.0,0.96
245,245,1.0139999999999998,1.02,0.0,0.99
246,246,1.013,1.021,0.0,0.97
247,247,1.0109999999999997,1.021,0.0,0.96
248,248,1.0099999999999998,1.023,0.0,0.95
249,249,1.0089999999999997,1.0219999999999998,0.0,0.99
250,250,1.0089999999999997,1.0219999999999998,0.0,1.0
251,251,1.0089999999999997,1.021,0.0,0.96
252,252,1.0099999999999998,1.021,0.0,0.97
253,253,1.0079999999999998,1.023,0.0,1.0
254,254,1.0069999999999997,1.0219999999999998,0.0,1.0
255,255,1.0059999999999996,1.023,0.0,0.96
256,256,1.0069999999999997,1.0219999999999998,0.0,0.96
257,257,1.0069999999999997,1.0219999999999998,0.0,0.99
258,258,1.0069999999999997,1.02,0.0,0.96
259,259,1.0069999999999997,1.02,0.0,0.97
260,260,1.0069999999999997,1.02,0.0,0.95
261,261,1.0079999999999998,1.021,0.0,0.96
262,262,1.0079999999999998,1.02,0.0,0.97
263,263,1.0079999999999998,1.02,0.0,0.99
264,264,1.0089999999999997,1.02,0.0,0.96
265,265,1.0089999999999997,1.02,0.0,0.99
266,266,1.0079999999999998,1.02,0.0,0.98
267,267,1.0089999999999997,1.019,0.0,0.96
268,268,1.0079999999999998,1.019,0.0,0.96
269,269,1.0059999999999998,1.0170000000000001,0.0,0.96
270,270,1.0059999999999998,1.0170000000000001,0.0,0.99
271,271,1.0059999999999998,1.018,0.0,0.99
272,272,1.005,1.018,0.0,0.99
273,273,1.005,1.018,0.0,0.95
274,274,1.005,1.018,0.0,1.0
275,275,1.005,1.018,0.0,0.99
276,276,1.0039999999999998,1.017,0.0,0.99
277,277,1.0039999999999998,1.017,0.0,0.99
278,278,1.0049999999999997,1.017,0.0,0.96
279,279,1.0049999999999997,1.017,0.0,0.98
280,280,1.0049999999999997,1.017,0.0,1.0
281,281,1.0049999999999997,1.017,0.0,0.97
282,282,1.0049999999999997,1.017,0.0,0.96
283,283,1.0049999999999997,1.017,0.0,0.99
284,284,1.0049999999999997,1.017,0.0,0.96
285,285,1.0039999999999998,1.016,0.0,0.98
286,286,1.0039999999999998,1.016,0.0,0.97
287,287,1.0049999999999997,1.015,0.0,0.95
288,288,1.0059999999999996,1.015,0.0,0.97
289,289,1.0039999999999998,1.014,0.0,0.97
290,290,1.0049999999999997,1.015,0.0,0.97
291,291,1.0039999999999998,1.015,0.0,0.98
292,292,1.0039999999999998,1.015,0.0,0.99
293,293,1.0019999999999998,1.013,0.0,0.98
294,294,1.0019999999999998,1.013,0.0,0.96
295,295,1.0019999999999998,1.013,0.0,0.96
