,ge,tc,tl,tf,ln
291,291,0.7319999999999999,0.04,0.049,45.54
292,292,0.731,0.041999999999999996,0.047,46.26
293,293,0.7339999999999999,0.040999999999999995,0.047,44.88
294,294,0.7389999999999999,0.040999999999999995,0.047,45.48
295,295,0.7429999999999999,0.040999999999999995,0.047,45.62
296,296,0.747,0.041999999999999996,0.046,45.24
297,297,0.738,0.042,0.045,46.22
298,298,0.7499999999999999,0.04,0.045,46.96
299,299,0.7499999999999999,0.037000000000000005,0.046000000000000006,47.58
300,300,0.7539999999999999,0.037000000000000005,0.044000000000000004,48.7
301,301,0.755,0.037000000000000005,0.044000000000000004,49.7
302,302,0.7559999999999999,0.036000000000000004,0.04300000000000001,49.7
303,303,0.7519999999999999,0.037000000000000005,0.044000000000000004,49.7
304,304,0.7519999999999999,0.037000000000000005,0.044000000000000004,48.3
305,305,0.7589999999999999,0.037000000000000005,0.045,48.3
306,306,0.7589999999999999,0.037000000000000005,0.044000000000000004,48.3
307,307,0.7639999999999998,0.04200000000000001,0.05000000000000001,57.0
308,308,0.7629999999999998,0.04300000000000001,0.05100000000000002,48.3
309,309,0.7639999999999998,0.044000000000000004,0.05200000000000001,48.3
310,310,0.7619999999999999,0.04500000000000001,0.051000000000000004,46.92
311,311,0.767,0.045,0.053000000000000005,47.66
312,312,0.7599999999999999,0.044000000000000004,0.054000000000000006,46.92
313,313,0.7529999999999998,0.044000000000000004,0.054000000000000006,47.1
314,314,0.7519999999999998,0.044000000000000004,0.05000000000000001,48.3
315,315,0.7519999999999998,0.045,0.05200000000000001,48.3
316,316,0.7539999999999999,0.045,0.05100000000000002,46.92
317,317,0.7549999999999999,0.045,0.05100000000000002,46.92
318,318,0.7509999999999998,0.045,0.05100000000000002,46.92
319,319,0.748,0.045,0.05100000000000002,46.92
320,320,0.7440000000000001,0.043,0.049,46.92
321,321,0.7489999999999998,0.044,0.05000000000000001,49.7
322,322,0.7499999999999999,0.043,0.049,48.3
323,323,0.7549999999999999,0.043,0.049,49.7
324,324,0.765,0.044000000000000004,0.05,49.7
325,325,0.7729999999999998,0.044000000000000004,0.05,48.3
326,326,0.778,0.046000000000000006,0.05200000000000001,49.7
327,327,0.7850000000000001,0.046000000000000006,0.05200000000000001,48.3
328,328,0.7859999999999999,0.047,0.05200000000000001,48.3
329,329,0.7879999999999999,0.04500000000000001,0.051000000000000004,47.5
330,330,0.7939999999999999,0.046000000000000006,0.051000000000000004,49.7
331,331,0.7919999999999999,0.046000000000000006,0.051000000000000004,48.96
332,332,0.7879999999999999,0.046000000000000006,0.051000000000000004,49.14
333,333,0.7879999999999998,0.048,0.054000000000000006,49.0
334,334,0.79,0.047,0.05500000000000001,46.14
335,335,0.7959999999999999,0.046000000000000006,0.056000000000000015,46.32
336,336,0.802,0.046000000000000006,0.056000000000000015,46.92
337,337,0.8019999999999999,0.047,0.05600000000000001,46.92
338,338,0.7959999999999998,0.047,0.05600000000000001,46.32
339,339,0.7939999999999999,0.047,0.056000000000000015,46.34
340,340,0.8009999999999999,0.047,0.05600000000000001,46.32
341,341,0.8069999999999999,0.046000000000000006,0.05500000000000001,46.24
342,342,0.7979999999999998,0.046000000000000006,0.054000000000000006,46.92
343,343,0.8029999999999998,0.046000000000000006,0.054000000000000006,46.92
344,344,0.81,0.047,0.05500000000000001,46.92
345,345,0.8069999999999999,0.046000000000000006,0.055,45.56
346,346,0.8029999999999998,0.046000000000000006,0.05200000000000001,45.68
347,347,0.7989999999999999,0.046000000000000006,0.05200000000000001,46.92
348,348,0.7999999999999998,0.046000000000000006,0.05200000000000001,46.92
349,349,0.7989999999999999,0.047,0.05200000000000001,46.92
350,350,0.7929999999999999,0.047,0.05200000000000001,46.2
351,351,0.7949999999999998,0.046000000000000006,0.05200000000000001,46.24
352,352,0.8029999999999998,0.046000000000000006,0.053000000000000005,46.92
353,353,0.8049999999999998,0.045,0.05600000000000001,46.92
354,354,0.805,0.048,0.06000000000000002,47.12
355,355,0.807,0.048,0.063,44.64
356,356,0.8109999999999998,0.048,0.061000000000000006,44.76
357,357,0.8179999999999998,0.048,0.061000000000000006,44.9
358,358,0.821,0.048,0.06000000000000001,45.48
359,359,0.814,0.048,0.065,45.56
360,360,0.8199999999999998,0.049,0.067,45.56
361,361,0.8199999999999998,0.05000000000000001,0.07300000000000001,45.56
362,362,0.8309999999999998,0.049,0.068,44.68
363,363,0.8169999999999998,0.049,0.068,45.34
364,364,0.819,0.049,0.069,45.4
365,365,0.8169999999999998,0.049,0.07300000000000001,45.46
366,366,0.812,0.051000000000000004,0.07400000000000001,45.5
367,367,0.8079999999999998,0.052000000000000005,0.07400000000000001,44.74
368,368,0.8109999999999999,0.053,0.073,44.78
369,369,0.8159999999999998,0.05399999999999999,0.07200000000000001,43.44
370,370,0.8109999999999999,0.054000000000000006,0.07200000000000001,42.68
371,371,0.8130000000000002,0.051000000000000004,0.067,42.42
372,372,0.8189999999999997,0.051000000000000004,0.067,43.78
373,373,0.812,0.051000000000000004,0.07200000000000001,43.92
