,ge,tc,tf,ln
1176,1176,0.42200000000000004,0.382,0.2
1177,1177,0.423,0.382,0.2
1178,1178,0.423,0.382,0.2
1179,1179,0.424,0.381,0.2
1180,1180,0.426,0.382,0.3
1181,1181,0.426,0.382,0.3
1182,1182,0.426,0.382,0.3
1183,1183,0.425,0.382,0.3
1184,1184,0.425,0.382,0.3
1185,1185,0.42700000000000005,0.382,0.3
1186,1186,0.425,0.38400000000000006,0.3
1187,1187,0.425,0.38400000000000006,0.3
1188,1188,0.425,0.38400000000000006,0.3
1189,1189,0.42699999999999994,0.386,0.3
1190,1190,0.428,0.386,0.2
1191,1191,0.42800000000000005,0.386,0.2
1192,1192,0.426,0.38799999999999996,0.2
1193,1193,0.426,0.38900000000000007,0.2
1194,1194,0.428,0.38900000000000007,0.2
1195,1195,0.429,0.39,0.2
1196,1196,0.429,0.39,0.2
1197,1197,0.429,0.392,0.2
1198,1198,0.42700000000000005,0.392,0.2
1199,1199,0.426,0.393,0.2
1200,1200,0.42700000000000005,0.3940000000000001,0.2
1201,1201,0.42700000000000005,0.3940000000000001,0.2
1202,1202,0.4260000000000001,0.393,0.2
1203,1203,0.42400000000000004,0.391,0.3
1204,1204,0.42700000000000005,0.393,0.42
1205,1205,0.42700000000000005,0.3940000000000001,0.42
1206,1206,0.425,0.396,0.42
1207,1207,0.419,0.3950000000000001,0.42
1208,1208,0.42,0.39399999999999996,0.42
1209,1209,0.42900000000000005,0.3950000000000001,0.42
1210,1210,0.426,0.3960000000000001,0.42
1211,1211,0.42900000000000005,0.397,0.42
1212,1212,0.434,0.398,0.42
1213,1213,0.434,0.398,0.42
1214,1214,0.43200000000000005,0.3960000000000001,0.42
1215,1215,0.43300000000000005,0.3940000000000001,0.56
1216,1216,0.43200000000000005,0.3950000000000001,0.56
1217,1217,0.43200000000000005,0.3960000000000001,0.56
1218,1218,0.43000000000000005,0.3970000000000001,0.56
1219,1219,0.43000000000000005,0.39800000000000013,0.56
1220,1220,0.429,0.397,0.56
1221,1221,0.429,0.39800000000000013,0.56
1222,1222,0.43,0.397,0.56
1223,1223,0.43,0.397,0.56
1224,1224,0.43,0.397,0.56
1225,1225,0.43,0.397,0.56
1226,1226,0.43,0.397,0.56
1227,1227,0.431,0.39800000000000013,0.56
1228,1228,0.429,0.39800000000000013,0.56
1229,1229,0.43,0.397,0.56
1230,1230,0.42800000000000005,0.3950000000000001,0.56
1231,1231,0.42800000000000005,0.3950000000000001,0.56
1232,1232,0.42800000000000005,0.3950000000000001,0.56
1233,1233,0.429,0.3960000000000001,0.56
1234,1234,0.429,0.3960000000000001,0.56
1235,1235,0.42800000000000005,0.3950000000000001,0.56
1236,1236,0.42700000000000005,0.3940000000000001,0.56
1237,1237,0.42800000000000005,0.3930000000000001,0.56
1238,1238,0.42800000000000005,0.3930000000000001,0.56
1239,1239,0.42800000000000005,0.3930000000000001,0.56
1240,1240,0.42800000000000005,0.392,0.56
1241,1241,0.42700000000000005,0.39299999999999996,0.42
1242,1242,0.426,0.3940000000000001,0.42
1243,1243,0.42700000000000005,0.395,0.42
1244,1244,0.426,0.39599999999999996,0.42
1245,1245,0.426,0.39599999999999996,0.42
1246,1246,0.42599999999999993,0.396,0.42
1247,1247,0.42599999999999993,0.396,0.42
1248,1248,0.428,0.39399999999999996,0.42
1249,1249,0.428,0.39399999999999996,0.42
1250,1250,0.42700000000000005,0.3949999999999999,0.42
1251,1251,0.429,0.39699999999999996,0.42
1252,1252,0.428,0.3999999999999999,0.42
1253,1253,0.428,0.3999999999999999,0.42
1254,1254,0.42899999999999994,0.3999999999999999,0.42
1255,1255,0.429,0.40099999999999997,0.42
1256,1256,0.428,0.3999999999999999,0.3
1257,1257,0.428,0.4,0.3
1258,1258,0.42899999999999994,0.4,0.42
1259,1259,0.43099999999999994,0.3989999999999999,0.42
1260,1260,0.42899999999999994,0.39799999999999996,0.42
1261,1261,0.4299999999999999,0.39699999999999996,0.56
1262,1262,0.4269999999999999,0.39699999999999996,0.56
1263,1263,0.4269999999999999,0.3949999999999999,0.56
1264,1264,0.4259999999999999,0.3949999999999999,0.56
1265,1265,0.4229999999999999,0.39599999999999996,0.56
1266,1266,0.423,0.39599999999999996,0.56
1267,1267,0.423,0.3949999999999999,0.42
1268,1268,0.42099999999999993,0.395,0.42
1269,1269,0.42199999999999993,0.39399999999999996,0.42
1270,1270,0.4229999999999999,0.39599999999999996,0.42
1271,1271,0.4229999999999999,0.39699999999999996,0.42
1272,1272,0.4229999999999999,0.3949999999999999,0.42
1273,1273,0.42499999999999993,0.3949999999999999,0.42
1274,1274,0.4219999999999999,0.39599999999999996,0.42
1275,1275,0.41999999999999993,0.3939999999999999,0.42
1276,1276,0.417,0.39299999999999996,0.42
1277,1277,0.417,0.39299999999999996,0.42
1278,1278,0.41699999999999987,0.3929999999999999,0.42
1279,1279,0.41699999999999987,0.3949999999999999,0.42
1280,1280,0.4179999999999999,0.39699999999999996,0.42
1281,1281,0.4179999999999999,0.39699999999999996,0.42
1282,1282,0.4189999999999998,0.39799999999999996,0.42
1283,1283,0.4209999999999999,0.39799999999999996,0.42
1284,1284,0.41899999999999993,0.3999999999999999,0.42
1285,1285,0.41899999999999993,0.3999999999999999,0.42
1286,1286,0.4179999999999999,0.3989999999999999,0.42
1287,1287,0.41699999999999987,0.4,0.42
1288,1288,0.41699999999999987,0.4,0.42
1289,1289,0.4149999999999999,0.4,0.42
1290,1290,0.4139999999999999,0.40099999999999997,0.42
1291,1291,0.4139999999999999,0.40099999999999997,0.42
1292,1292,0.4129999999999999,0.4,0.42
1293,1293,0.41199999999999987,0.3989999999999999,0.42
1294,1294,0.41399999999999987,0.3989999999999999,0.42
1295,1295,0.41399999999999987,0.3989999999999999,0.3
1296,1296,0.4129999999999999,0.3999999999999999,0.3
1297,1297,0.4129999999999999,0.4,0.3
1298,1298,0.41199999999999987,0.3989999999999999,0.3
1299,1299,0.41199999999999987,0.3989999999999999,0.3
1300,1300,0.41199999999999987,0.3989999999999999,0.3
1301,1301,0.41199999999999987,0.3989999999999999,0.3
1302,1302,0.41199999999999987,0.3989999999999999,0.3
1303,1303,0.41199999999999987,0.3989999999999999,0.3
1304,1304,0.41199999999999987,0.3989999999999999,0.3
1305,1305,0.4129999999999999,0.3979999999999999,0.3
1306,1306,0.4129999999999999,0.3979999999999999,0.3
1307,1307,0.4129999999999999,0.3979999999999999,0.3
1308,1308,0.41399999999999987,0.3989999999999999,0.3
1309,1309,0.41399999999999987,0.3989999999999999,0.3
1310,1310,0.4139999999999999,0.39899999999999985,0.3
1311,1311,0.41599999999999987,0.40099999999999986,0.3
1312,1312,0.41499999999999987,0.3999999999999999,0.3
1313,1313,0.4149999999999999,0.40099999999999986,0.3
1314,1314,0.41599999999999987,0.40199999999999997,0.3
1315,1315,0.4139999999999999,0.40199999999999997,0.3
1316,1316,0.4139999999999999,0.40199999999999997,0.3
1317,1317,0.4129999999999999,0.40099999999999986,0.3
1318,1318,0.4109999999999999,0.4029999999999999,0.3
1319,1319,0.4109999999999999,0.4029999999999999,0.3
1320,1320,0.4109999999999999,0.4039999999999999,0.3
1321,1321,0.40999999999999986,0.4049999999999999,0.3
1322,1322,0.4089999999999999,0.4059999999999999,0.2
1323,1323,0.4109999999999999,0.4059999999999999,0.2
1324,1324,0.4109999999999999,0.4059999999999999,0.3
1325,1325,0.41199999999999987,0.407,0.3
1326,1326,0.4129999999999998,0.408,0.3
1327,1327,0.4129999999999998,0.408,0.3
1328,1328,0.4129999999999998,0.408,0.3
1329,1329,0.4139999999999999,0.40699999999999986,0.3
1330,1330,0.41499999999999987,0.4059999999999999,0.3
1331,1331,0.4159999999999999,0.4049999999999999,0.3
1332,1332,0.4159999999999999,0.40299999999999997,0.3
1333,1333,0.41699999999999987,0.4019999999999999,0.3
1334,1334,0.41699999999999987,0.4019999999999999,0.3
1335,1335,0.41699999999999987,0.4019999999999999,0.3
1336,1336,0.41699999999999987,0.4019999999999999,0.3
1337,1337,0.4159999999999999,0.40099999999999997,0.3
1338,1338,0.4159999999999999,0.40099999999999997,0.3
1339,1339,0.4159999999999999,0.40099999999999997,0.3
1340,1340,0.4159999999999999,0.40099999999999997,0.3
1341,1341,0.4159999999999999,0.40099999999999997,0.3
1342,1342,0.4159999999999999,0.40099999999999997,0.3
1343,1343,0.4149999999999999,0.39999999999999986,0.3
1344,1344,0.4179999999999999,0.3989999999999999,0.3
1345,1345,0.41899999999999993,0.3999999999999999,0.3
1346,1346,0.4199999999999999,0.3989999999999999,0.3
1347,1347,0.41899999999999993,0.3999999999999999,0.3
1348,1348,0.4229999999999999,0.39999999999999986,0.3
1349,1349,0.4209999999999999,0.3989999999999999,0.3
1350,1350,0.4199999999999999,0.3989999999999999,0.42
1351,1351,0.4199999999999999,0.3989999999999999,0.42
1352,1352,0.42099999999999993,0.3989999999999999,0.42
1353,1353,0.42,0.3969999999999999,0.42
1354,1354,0.42099999999999993,0.39799999999999996,0.42
1355,1355,0.41999999999999993,0.3989999999999999,0.42
1356,1356,0.4219999999999999,0.3989999999999999,0.42
1357,1357,0.4219999999999999,0.39799999999999996,0.42
1358,1358,0.41999999999999993,0.3999999999999999,0.42
1359,1359,0.4219999999999999,0.3989999999999999,0.42
1360,1360,0.42099999999999993,0.3999999999999999,0.56
1361,1361,0.42599999999999993,0.3999999999999999,0.56
1362,1362,0.42599999999999993,0.3999999999999999,0.56
1363,1363,0.4329999999999999,0.3999999999999999,0.56
1364,1364,0.4429999999999999,0.3999999999999999,0.56
1365,1365,0.4439999999999999,0.3989999999999999,0.56
1366,1366,0.4279999999999999,0.3999999999999999,0.56
1367,1367,0.4279999999999999,0.3999999999999999,0.56
1368,1368,0.4379999999999999,0.3999999999999999,0.56
1369,1369,0.4369999999999999,0.40199999999999997,0.56
1370,1370,0.4469999999999999,0.40199999999999997,0.56
1371,1371,0.4569999999999999,0.40199999999999997,0.56
1372,1372,0.4579999999999999,0.401,0.56
1373,1373,0.4589999999999999,0.3999999999999999,0.56
1374,1374,0.4569999999999999,0.39799999999999996,0.56
1375,1375,0.45599999999999985,0.39899999999999997,0.56
1376,1376,0.45599999999999985,0.39899999999999997,0.56
1377,1377,0.45399999999999985,0.39799999999999996,0.56
1378,1378,0.45299999999999985,0.39799999999999996,0.56
1379,1379,0.45399999999999985,0.39799999999999996,0.56
1380,1380,0.45499999999999985,0.39899999999999997,0.56
1381,1381,0.4529999999999999,0.3999999999999999,0.56
1382,1382,0.4529999999999999,0.401,0.56
1383,1383,0.45499999999999985,0.401,0.56
1384,1384,0.4539999999999999,0.40199999999999997,0.56
1385,1385,0.45499999999999985,0.401,0.56
1386,1386,0.4569999999999999,0.401,0.56
1387,1387,0.4569999999999999,0.401,0.56
1388,1388,0.45599999999999996,0.40399999999999997,0.56
1389,1389,0.4549999999999999,0.403,0.56
1390,1390,0.4549999999999999,0.403,0.56
1391,1391,0.45599999999999996,0.40399999999999997,0.56
1392,1392,0.4549999999999999,0.4049999999999999,0.56
1393,1393,0.45599999999999996,0.406,0.56
1394,1394,0.45699999999999996,0.4049999999999999,0.56
1395,1395,0.45599999999999996,0.406,0.56
1396,1396,0.4569999999999999,0.4049999999999999,0.56
1397,1397,0.4589999999999999,0.4049999999999999,0.56
1398,1398,0.4589999999999999,0.4049999999999999,0.56
1399,1399,0.4589999999999999,0.4049999999999999,0.56
1400,1400,0.4589999999999999,0.405,0.56
1401,1401,0.4579999999999999,0.405,0.56
1402,1402,0.4589999999999999,0.405,0.56
1403,1403,0.4589999999999999,0.405,0.56
1404,1404,0.4589999999999999,0.405,0.56
1405,1405,0.4589999999999999,0.405,0.56
1406,1406,0.4579999999999999,0.406,0.56
1407,1407,0.4579999999999999,0.406,0.56
1408,1408,0.4579999999999999,0.406,0.56
1409,1409,0.4579999999999999,0.406,0.56
1410,1410,0.4579999999999999,0.406,0.56
1411,1411,0.4569999999999999,0.40700000000000003,0.56
1412,1412,0.4569999999999999,0.406,0.56
1413,1413,0.45599999999999985,0.405,0.56
1414,1414,0.45599999999999985,0.405,0.56
1415,1415,0.4569999999999999,0.4059999999999999,0.56
1416,1416,0.4569999999999999,0.4059999999999999,0.56
1417,1417,0.45599999999999985,0.405,0.56
1418,1418,0.45599999999999985,0.405,0.56
1419,1419,0.4539999999999999,0.405,0.56
1420,1420,0.4549999999999999,0.40399999999999997,0.56
1421,1421,0.4549999999999999,0.40399999999999997,0.56
1422,1422,0.4539999999999999,0.40199999999999997,0.56
1423,1423,0.4649999999999999,0.40199999999999997,0.58
1424,1424,0.4649999999999999,0.402,0.42
1425,1425,0.46199999999999997,0.401,0.42
1426,1426,0.4599999999999999,0.401,0.56
1427,1427,0.46199999999999997,0.40299999999999997,0.56
1428,1428,0.4599999999999999,0.40299999999999997,0.56
1429,1429,0.4579999999999999,0.40099999999999997,0.56
1430,1430,0.4579999999999999,0.40099999999999997,0.56
1431,1431,0.4579999999999999,0.40099999999999997,0.56
1432,1432,0.4579999999999999,0.40099999999999997,0.56
1433,1433,0.4579999999999999,0.40099999999999997,0.56
1434,1434,0.4589999999999999,0.40199999999999997,0.56
1435,1435,0.4599999999999999,0.40099999999999997,0.56
1436,1436,0.4599999999999999,0.40099999999999997,0.56
1437,1437,0.4589999999999999,0.4,0.56
1438,1438,0.46699999999999986,0.4,0.72
1439,1439,0.46699999999999986,0.4,0.72
1440,1440,0.46699999999999986,0.4,0.72
1441,1441,0.46699999999999997,0.39899999999999997,0.72
1442,1442,0.4629999999999999,0.40099999999999997,0.72
1443,1443,0.4629999999999999,0.401,0.56
1444,1444,0.4629999999999999,0.401,0.56
1445,1445,0.46199999999999997,0.402,0.56
1446,1446,0.4619999999999999,0.4,0.56
1447,1447,0.4619999999999999,0.4,0.56
1448,1448,0.4639999999999999,0.3999999999999999,0.56
1449,1449,0.4639999999999999,0.3999999999999999,0.56
1450,1450,0.4639999999999999,0.4,0.56
1451,1451,0.4639999999999999,0.4,0.56
1452,1452,0.4649999999999999,0.401,0.56
1453,1453,0.4649999999999999,0.401,0.42
1454,1454,0.46299999999999997,0.40299999999999997,0.42
1455,1455,0.46099999999999997,0.403,0.42
1456,1456,0.46199999999999997,0.4040000000000001,0.42
1457,1457,0.4599999999999999,0.402,0.42
1458,1458,0.4599999999999999,0.402,0.44
1459,1459,0.4599999999999999,0.402,0.42
1460,1460,0.4599999999999999,0.402,0.42
1461,1461,0.46099999999999997,0.40299999999999997,0.42
1462,1462,0.4599999999999999,0.402,0.42
1463,1463,0.4629999999999999,0.402,0.56
1464,1464,0.4639999999999999,0.401,0.56
1465,1465,0.4639999999999999,0.401,0.56
1466,1466,0.4639999999999999,0.401,0.56
1467,1467,0.4639999999999999,0.401,0.56
1468,1468,0.46699999999999997,0.4000000000000001,0.56
1469,1469,0.46699999999999997,0.4000000000000001,0.56
1470,1470,0.46699999999999997,0.4000000000000001,0.56
1471,1471,0.465,0.402,0.56
1472,1472,0.465,0.402,0.56
1473,1473,0.4639999999999999,0.4050000000000001,0.56
1474,1474,0.461,0.406,0.56
1475,1475,0.461,0.406,0.56
1476,1476,0.461,0.406,0.56
1477,1477,0.46,0.407,0.56
1478,1478,0.46,0.407,0.56
1479,1479,0.461,0.406,0.56
1480,1480,0.461,0.406,0.56
1481,1481,0.462,0.4050000000000001,0.56
1482,1482,0.4619999999999999,0.40700000000000003,0.56
1483,1483,0.4619999999999999,0.40700000000000003,0.42
1484,1484,0.4619999999999999,0.40800000000000003,0.42
1485,1485,0.4619999999999999,0.40800000000000003,0.42
1486,1486,0.46099999999999997,0.40700000000000003,0.42
1487,1487,0.45799999999999996,0.406,0.42
1488,1488,0.45799999999999996,0.406,0.42
1489,1489,0.45799999999999996,0.406,0.42
1490,1490,0.45799999999999996,0.406,0.42
1491,1491,0.45799999999999996,0.406,0.42
1492,1492,0.45699999999999996,0.40700000000000003,0.42
1493,1493,0.45799999999999996,0.406,0.42
1494,1494,0.45799999999999996,0.406,0.42
1495,1495,0.45799999999999996,0.406,0.42
1496,1496,0.4589999999999999,0.40700000000000003,0.42
1497,1497,0.4589999999999999,0.40700000000000003,0.42
1498,1498,0.45799999999999996,0.406,0.42
1499,1499,0.45599999999999996,0.406,0.42
1500,1500,0.45599999999999996,0.406,0.42
1501,1501,0.455,0.407,0.42
1502,1502,0.455,0.407,0.3
1503,1503,0.455,0.407,0.3
1504,1504,0.4539999999999999,0.40800000000000003,0.3
1505,1505,0.455,0.40700000000000003,0.3
1506,1506,0.45399999999999996,0.40700000000000003,0.3
1507,1507,0.5309999999999999,0.48800000000000004,67.46
1508,1508,0.5309999999999999,0.48800000000000004,0.3
1509,1509,0.5319999999999999,0.48900000000000005,0.3
1510,1510,0.5309999999999999,0.49000000000000005,0.3
1511,1511,0.5319999999999999,0.48900000000000005,0.3
1512,1512,0.5329999999999999,0.48800000000000004,0.3
1513,1513,0.5349999999999999,0.48800000000000004,0.3
1514,1514,0.5359999999999999,0.489,0.3
1515,1515,0.5389999999999999,0.49000000000000005,0.3
1516,1516,0.5369999999999999,0.48900000000000005,0.3
1517,1517,0.5359999999999999,0.48900000000000005,0.3
1518,1518,0.5359999999999999,0.48900000000000005,0.3
1519,1519,0.5369999999999999,0.48900000000000005,0.3
1520,1520,0.5369999999999999,0.48900000000000005,0.3
1521,1521,0.5389999999999999,0.491,0.3
1522,1522,0.5399999999999999,0.49200000000000005,0.3
1523,1523,0.5399999999999999,0.49200000000000005,0.3
1524,1524,0.5379999999999999,0.4920000000000001,0.3
1525,1525,0.5379999999999999,0.4920000000000001,0.3
1526,1526,0.5369999999999999,0.49300000000000005,0.3
1527,1527,0.5359999999999999,0.4920000000000001,0.3
1528,1528,0.5349999999999999,0.491,0.3
1529,1529,0.5339999999999999,0.49200000000000005,0.3
1530,1530,0.5349999999999999,0.49300000000000005,0.3
1531,1531,0.5349999999999999,0.49300000000000005,0.3
1532,1532,0.5359999999999999,0.49500000000000005,0.3
1533,1533,0.5349999999999999,0.494,0.3
1534,1534,0.5359999999999999,0.49300000000000005,0.3
1535,1535,0.5369999999999999,0.49400000000000005,0.3
1536,1536,0.5359999999999999,0.493,0.3
1537,1537,0.5369999999999999,0.49400000000000005,0.3
1538,1538,0.5389999999999999,0.4960000000000001,0.3
1539,1539,0.5409999999999999,0.49800000000000005,0.3
1540,1540,0.5399999999999999,0.49900000000000005,0.12
1541,1541,0.539,0.5000000000000001,0.12
1542,1542,0.5399999999999999,0.5010000000000001,0.12
1543,1543,0.5409999999999999,0.502,0.06
1544,1544,0.5409999999999999,0.502,0.06
1545,1545,0.5409999999999999,0.502,0.06
1546,1546,0.5409999999999999,0.502,0.06
1547,1547,0.539,0.5,0.06
1548,1548,0.5409999999999999,0.5010000000000001,0.06
1549,1549,0.5409999999999999,0.501,0.06
1550,1550,0.5419999999999999,0.501,0.06
1551,1551,0.5419999999999999,0.5,0.06
1552,1552,0.5429999999999999,0.49900000000000005,0.06
1553,1553,0.5429999999999999,0.49900000000000005,0.06
1554,1554,0.544,0.49800000000000005,0.06
1555,1555,0.544,0.49800000000000005,0.06
1556,1556,0.544,0.49800000000000005,0.06
1557,1557,0.5459999999999999,0.49800000000000005,0.06
1558,1558,0.5459999999999999,0.49800000000000005,0.06
1559,1559,0.5459999999999999,0.49800000000000005,0.06
1560,1560,0.5459999999999999,0.49800000000000005,0.06
1561,1561,0.5459999999999999,0.49800000000000005,0.06
1562,1562,0.5459999999999999,0.49800000000000005,0.06
1563,1563,0.5479999999999999,0.496,0.06
1564,1564,0.5479999999999999,0.496,0.06
1565,1565,0.5489999999999999,0.495,0.06
1566,1566,0.5489999999999999,0.495,0.06
1567,1567,0.5489999999999999,0.495,0.06
1568,1568,0.5489999999999999,0.495,0.06
1569,1569,0.5469999999999999,0.49700000000000005,0.06
1570,1570,0.5469999999999999,0.496,0.06
1571,1571,0.5469999999999999,0.496,0.06
1572,1572,0.5469999999999999,0.496,0.06
1573,1573,0.5469999999999999,0.49400000000000005,0.06
1574,1574,0.5469999999999999,0.49400000000000005,0.06
1575,1575,0.5469999999999999,0.49400000000000005,0.06
1576,1576,0.5479999999999999,0.49400000000000005,0.06
1577,1577,0.5479999999999999,0.49400000000000005,0.06
1578,1578,0.5449999999999999,0.49300000000000005,0.06
1579,1579,0.5459999999999999,0.49200000000000005,0.06
1580,1580,0.5459999999999999,0.49200000000000005,0.06
1581,1581,0.5459999999999999,0.49200000000000005,0.06
1582,1582,0.5459999999999999,0.49400000000000005,0.06
1583,1583,0.5469999999999999,0.495,0.02
1584,1584,0.5459999999999999,0.49400000000000005,0.02
1585,1585,0.5439999999999999,0.4960000000000001,0.02
1586,1586,0.5439999999999999,0.4960000000000001,0.02
1587,1587,0.5449999999999999,0.49500000000000005,0.02
1588,1588,0.545,0.4970000000000001,0.02
1589,1589,0.545,0.4970000000000001,0.02
1590,1590,0.5439999999999999,0.496,0.02
1591,1591,0.5439999999999999,0.496,0.02
1592,1592,0.5439999999999999,0.496,0.02
1593,1593,0.5419999999999999,0.49800000000000005,0.02
1594,1594,0.5419999999999999,0.49800000000000005,0.02
1595,1595,0.5409999999999999,0.49700000000000005,0.02
1596,1596,0.5399999999999999,0.49800000000000005,0.02
1597,1597,0.5399999999999999,0.49800000000000005,0.02
1598,1598,0.5399999999999999,0.49800000000000005,0.02
1599,1599,0.5409999999999999,0.49700000000000005,0.02
1600,1600,0.5419999999999999,0.49800000000000005,0.02
1601,1601,0.5419999999999999,0.49800000000000005,0.02
1602,1602,0.5439999999999999,0.496,0.02
1603,1603,0.545,0.49700000000000005,0.02
1604,1604,0.545,0.49700000000000005,0.02
1605,1605,0.5459999999999999,0.496,0.02
1606,1606,0.5439999999999999,0.496,0.02
1607,1607,0.5429999999999999,0.49700000000000005,0.02
1608,1608,0.5419999999999999,0.496,0.02
1609,1609,0.5419999999999999,0.496,0.02
1610,1610,0.5409999999999999,0.49500000000000005,0.02
1611,1611,0.5409999999999999,0.49500000000000005,0.02
1612,1612,0.5419999999999999,0.496,0.02
1613,1613,0.5429999999999999,0.49700000000000005,0.02
1614,1614,0.5439999999999999,0.49800000000000005,0.02
1615,1615,0.5439999999999999,0.49800000000000005,0.02
1616,1616,0.5439999999999999,0.49800000000000005,0.02
1617,1617,0.5439999999999999,0.49800000000000005,0.02
1618,1618,0.5449999999999999,0.499,0.02
1619,1619,0.5469999999999999,0.499,0.02
1620,1620,0.5479999999999999,0.49800000000000005,0.02
1621,1621,0.5499999999999999,0.496,0.02
1622,1622,0.5489999999999999,0.49500000000000005,0.02
1623,1623,0.5499999999999999,0.496,0.02
1624,1624,0.5509999999999999,0.495,0.02
1625,1625,0.5509999999999999,0.495,0.02
1626,1626,0.5509999999999999,0.495,0.02
1627,1627,0.5499999999999999,0.49400000000000005,0.02
1628,1628,0.5509999999999999,0.495,0.02
1629,1629,0.5489999999999999,0.49300000000000005,0.02
1630,1630,0.5489999999999999,0.49300000000000005,0.06
1631,1631,0.5489999999999999,0.49200000000000005,0.06
1632,1632,0.6159999999999999,0.535,32.38
1633,1633,0.6169999999999999,0.534,0.2
1634,1634,0.6159999999999999,0.535,0.2
1635,1635,0.6159999999999999,0.535,0.2
1636,1636,0.6169999999999999,0.534,0.2
1637,1637,0.6169999999999999,0.534,0.2
1638,1638,0.6179999999999999,0.535,0.2
1639,1639,0.615,0.532,0.2
1640,1640,0.613,0.528,0.2
1641,1641,0.6139999999999999,0.529,0.2
1642,1642,0.613,0.528,0.2
1643,1643,0.6139999999999999,0.527,0.2
1644,1644,0.6139999999999999,0.527,0.2
1645,1645,0.6149999999999999,0.526,0.2
1646,1646,0.6139999999999999,0.5270000000000001,0.2
1647,1647,0.6139999999999999,0.529,0.2
1648,1648,0.6139999999999999,0.529,0.2
1649,1649,0.616,0.53,0.2
1650,1650,0.616,0.532,0.2
1651,1651,0.6149999999999999,0.5329999999999999,0.2
1652,1652,0.616,0.534,0.2
1653,1653,0.616,0.534,0.2
1654,1654,0.6149999999999999,0.535,0.2
1655,1655,0.6149999999999999,0.535,0.2
1656,1656,0.616,0.534,0.2
1657,1657,0.616,0.534,0.2
1658,1658,0.617,0.5329999999999999,0.2
1659,1659,0.617,0.5329999999999999,0.2
1660,1660,0.617,0.5329999999999999,0.2
1661,1661,0.616,0.532,0.2
1662,1662,0.616,0.532,0.2
1663,1663,0.6149999999999999,0.533,0.2
1664,1664,0.6149999999999999,0.533,0.2
1665,1665,0.6149999999999999,0.533,0.2
1666,1666,0.616,0.534,0.2
1667,1667,0.616,0.534,0.2
1668,1668,0.616,0.534,0.2
1669,1669,0.6149999999999999,0.533,0.2
1670,1670,0.614,0.534,0.2
1671,1671,0.6129999999999999,0.533,0.2
1672,1672,0.612,0.532,0.2
1673,1673,0.61,0.53,0.2
1674,1674,0.61,0.53,0.2
1675,1675,0.61,0.53,0.2
1676,1676,0.611,0.529,0.2
1677,1677,0.6099999999999999,0.528,0.2
1678,1678,0.611,0.527,0.2
1679,1679,0.611,0.527,0.2
1680,1680,0.611,0.527,0.2
1681,1681,0.611,0.527,0.2
1682,1682,0.611,0.527,0.2
1683,1683,0.611,0.527,0.2
1684,1684,0.611,0.527,0.2
1685,1685,0.613,0.529,0.2
1686,1686,0.614,0.53,0.12
1687,1687,0.614,0.53,0.06
1688,1688,0.615,0.531,0.06
1689,1689,0.616,0.533,0.06
1690,1690,0.615,0.532,0.06
1691,1691,0.615,0.532,0.06
1692,1692,0.615,0.532,0.06
1693,1693,0.613,0.5319999999999999,0.06
1694,1694,0.613,0.534,0.06
1695,1695,0.613,0.534,0.06
1696,1696,0.612,0.535,0.06
1697,1697,0.612,0.535,0.06
1698,1698,0.612,0.535,0.06
1699,1699,0.611,0.534,0.06
1700,1700,0.613,0.5320000000000001,0.06
1701,1701,0.613,0.5320000000000001,0.06
1702,1702,0.613,0.53,0.06
1703,1703,0.612,0.531,0.06
1704,1704,0.612,0.531,0.06
1705,1705,0.611,0.53,0.06
1706,1706,0.611,0.53,0.06
1707,1707,0.612,0.529,0.06
1708,1708,0.612,0.529,0.06
1709,1709,0.612,0.529,0.06
1710,1710,0.613,0.528,0.06
1711,1711,0.611,0.53,0.06
1712,1712,0.612,0.531,0.06
1713,1713,0.612,0.531,0.06
1714,1714,0.612,0.531,0.06
1715,1715,0.613,0.53,0.06
1716,1716,0.613,0.528,0.06
1717,1717,0.613,0.528,0.06
1718,1718,0.6149999999999999,0.529,0.06
1719,1719,0.614,0.528,0.06
1720,1720,0.6129999999999999,0.5270000000000001,0.06
1721,1721,0.614,0.53,0.06
1722,1722,0.613,0.5290000000000001,0.06
1723,1723,0.613,0.5290000000000001,0.06
1724,1724,0.613,0.5290000000000001,0.06
1725,1725,0.616,0.5260000000000001,0.06
1726,1726,0.617,0.525,0.08
1727,1727,0.616,0.524,0.06
1728,1728,0.616,0.524,0.06
1729,1729,0.6149999999999999,0.523,0.06
1730,1730,0.6149999999999999,0.523,0.06
1731,1731,0.614,0.524,0.02
1732,1732,0.6149999999999999,0.523,0.02
1733,1733,0.6149999999999999,0.523,0.02
1734,1734,0.6149999999999999,0.523,0.02
1735,1735,0.6149999999999999,0.523,0.02
1736,1736,0.6129999999999999,0.525,0.02
1737,1737,0.611,0.5270000000000001,0.02
1738,1738,0.609,0.525,0.02
1739,1739,0.609,0.525,0.06
1740,1740,0.607,0.523,0.06
1741,1741,0.607,0.5210000000000001,0.06
1742,1742,0.607,0.52,0.06
1743,1743,0.608,0.5210000000000001,0.06
1744,1744,0.6089999999999999,0.52,0.06
1745,1745,0.608,0.519,0.06
1746,1746,0.608,0.519,0.06
1747,1747,0.606,0.519,0.06
1748,1748,0.608,0.519,0.06
1749,1749,0.61,0.519,0.06
1750,1750,0.611,0.518,0.06
1751,1751,0.6119999999999999,0.519,0.06
